"LV_TRG#1 Time";"LV_TRG#1 ValueY";"LV_ACT#1 Time";"LV_ACT#1 ValueY";"STP_POS#1 Time";"STP_POS#1 ValueY";"CST_SPD#1 Time";"CST_SPD#1 ValueY";"TND_W Time";"TND_W ValueY";"Auto_SPD_SET Time";"Auto_SPD_SET ValueY";"AutoSpeed_Control Time";"AutoSpeed_Control ValueY";"AutoSpeed_Start Time";"AutoSpeed_Start ValueY";"Current Time";"Current ValueY";"Sensor_failing Time";"Sensor_failing ValueY"
2021/4/1 21:58:47;80;2021/4/1 21:58:47;0.129998043179512;2021/4/1 21:58:47;0.177000001072884;2021/4/1 21:58:47;0;;;2021/4/1 21:58:47;0;2021/4/1 21:58:47;0;2021/4/1 21:58:47;0;;;;
2021/4/1 21:58:47;80;2021/4/1 21:58:47;0.130933821201324;2021/4/1 21:58:47;0.176000013947487;2021/4/1 21:58:47;0;;;2021/4/1 21:58:47;0;2021/4/1 21:58:47;0;2021/4/1 21:58:47;0;;;;
2021/4/1 21:58:48;80;2021/4/1 21:58:48;0.129460543394089;2021/4/1 21:58:48;0.176000013947487;2021/4/1 21:58:48;0;;;2021/4/1 21:58:48;0;2021/4/1 21:58:48;0;2021/4/1 21:58:48;0;;;;
2021/4/1 21:58:48;80;2021/4/1 21:58:48;0.133138492703438;2021/4/1 21:58:48;0.175000011920929;2021/4/1 21:58:48;0;;;2021/4/1 21:58:48;0;2021/4/1 21:58:48;0;2021/4/1 21:58:48;0;;;;
2021/4/1 21:58:49;80;2021/4/1 21:58:49;0.12850546836853;2021/4/1 21:58:49;0.175000011920929;2021/4/1 21:58:49;0;;;2021/4/1 21:58:49;0;2021/4/1 21:58:49;0;2021/4/1 21:58:49;0;;;;
2021/4/1 21:58:49;80;2021/4/1 21:58:49;0.130741134285927;2021/4/1 21:58:49;0.175000011920929;2021/4/1 21:58:49;0;;;2021/4/1 21:58:49;0;2021/4/1 21:58:49;0;2021/4/1 21:58:49;0;;;;
2021/4/1 21:58:50;80;2021/4/1 21:58:50;0.129626736044884;2021/4/1 21:58:50;0.175000011920929;2021/4/1 21:58:50;0;;;2021/4/1 21:58:50;0;2021/4/1 21:58:50;0;2021/4/1 21:58:50;0;;;;
2021/4/1 21:58:50;80;2021/4/1 21:58:50;0.135119915008545;2021/4/1 21:58:50;0.176000013947487;2021/4/1 21:58:50;0;;;2021/4/1 21:58:50;0;2021/4/1 21:58:50;0;2021/4/1 21:58:50;0;;;;
2021/4/1 21:58:51;80;2021/4/1 21:58:51;0.135979399085045;2021/4/1 21:58:51;0.175000011920929;2021/4/1 21:58:51;0;;;2021/4/1 21:58:51;0;2021/4/1 21:58:51;0;2021/4/1 21:58:51;0;;;;
2021/4/1 21:58:51;80;2021/4/1 21:58:51;0.131028190255165;2021/4/1 21:58:51;0.175000011920929;2021/4/1 21:58:51;0;;;2021/4/1 21:58:51;0;2021/4/1 21:58:51;0;2021/4/1 21:58:51;0;;;;
2021/4/1 21:58:52;80;2021/4/1 21:58:52;0.132299274206161;2021/4/1 21:58:52;0.175000011920929;2021/4/1 21:58:52;0;;;2021/4/1 21:58:52;0;2021/4/1 21:58:52;0;2021/4/1 21:58:52;0;;;;
2021/4/1 21:58:52;80;2021/4/1 21:58:52;0.130910024046898;2021/4/1 21:58:52;0.175000011920929;2021/4/1 21:58:52;0;;;2021/4/1 21:58:52;0;2021/4/1 21:58:52;0;2021/4/1 21:58:52;0;;;;
2021/4/1 21:58:53;80;2021/4/1 21:58:53;0.13152976334095;2021/4/1 21:58:53;0.175000011920929;2021/4/1 21:58:53;0;;;2021/4/1 21:58:53;0;2021/4/1 21:58:53;0;2021/4/1 21:58:53;0;;;;
2021/4/1 21:58:53;80;2021/4/1 21:58:53;0.134305968880653;2021/4/1 21:58:53;0.175000011920929;2021/4/1 21:58:53;0;;;2021/4/1 21:58:53;0;2021/4/1 21:58:53;0;2021/4/1 21:58:53;0;;;;
2021/4/1 21:58:54;80;2021/4/1 21:58:54;0.13497120141983;2021/4/1 21:58:54;0.175000011920929;2021/4/1 21:58:54;0;;;2021/4/1 21:58:54;0;2021/4/1 21:58:54;0;2021/4/1 21:58:54;0;;;;
2021/4/1 21:58:54;80;2021/4/1 21:58:54;0.130993589758873;2021/4/1 21:58:54;0.175000011920929;2021/4/1 21:58:54;0;;;2021/4/1 21:58:54;0;2021/4/1 21:58:54;0;2021/4/1 21:58:54;0;;;;
2021/4/1 21:58:55;80;2021/4/1 21:58:55;0.133297294378281;2021/4/1 21:58:55;0.175000011920929;2021/4/1 21:58:55;0;;;2021/4/1 21:58:55;0;2021/4/1 21:58:55;0;2021/4/1 21:58:55;0;;;;
2021/4/1 21:58:55;80;2021/4/1 21:58:55;0.135089680552483;2021/4/1 21:58:55;0.175000011920929;2021/4/1 21:58:55;0;;;2021/4/1 21:58:55;0;2021/4/1 21:58:55;0;2021/4/1 21:58:55;0;;;;
2021/4/1 21:58:56;80;2021/4/1 21:58:56;0.13234980404377;2021/4/1 21:58:56;0.175000011920929;2021/4/1 21:58:56;0;;;2021/4/1 21:58:56;0;2021/4/1 21:58:56;0;2021/4/1 21:58:56;0;;;;
2021/4/1 21:58:56;80;2021/4/1 21:58:56;0.135145530104637;2021/4/1 21:58:56;0.175000011920929;2021/4/1 21:58:56;0;;;2021/4/1 21:58:56;0;2021/4/1 21:58:56;0;2021/4/1 21:58:56;0;;;;
