"LV_TRG#2 Time";"LV_TRG#2 ValueY";"LV_ACT#2 Time";"LV_ACT#2 ValueY";"STP_POS#2 Time";"STP_POS#2 ValueY";"tundish_weight2 Time";"tundish_weight2 ValueY";"CST_SPD#2 Time";"CST_SPD#2 ValueY";"Auto_SPD_SET2 Time";"Auto_SPD_SET2 ValueY";"CURRENT2 Time";"CURRENT2 ValueY";"sensor_fail Time";"sensor_fail ValueY"
2021/4/7 17:54:22;80;2021/4/7 17:54:22;0.162722438573837;2021/4/7 17:54:22;-0.125;2021/4/7 17:54:22;18.5492553710938;2021/4/7 17:54:22;0;;;2021/4/7 17:54:22;0;;
2021/4/7 17:54:22;80;2021/4/7 17:54:22;0.16322885453701;2021/4/7 17:54:22;-0.125;2021/4/7 17:54:22;18.7445678710938;2021/4/7 17:54:22;0;;;2021/4/7 17:54:22;0;;
2021/4/7 17:54:23;80;2021/4/7 17:54:23;0.166096463799477;2021/4/7 17:54:23;-0.124000005424023;2021/4/7 17:54:23;18.7445678710938;2021/4/7 17:54:23;0;;;2021/4/7 17:54:23;0;;
2021/4/7 17:54:23;80;2021/4/7 17:54:23;0.15974847972393;2021/4/7 17:54:23;-0.129000008106232;2021/4/7 17:54:23;18.896484375;2021/4/7 17:54:23;0;;;2021/4/7 17:54:23;0;;
2021/4/7 17:54:24;80;2021/4/7 17:54:24;0.160708785057068;2021/4/7 17:54:24;-0.13000001013279;2021/4/7 17:54:24;19.0972213745117;2021/4/7 17:54:24;0;;;2021/4/7 17:54:24;0;;
2021/4/7 17:54:24;80;2021/4/7 17:54:24;0.164105013012886;2021/4/7 17:54:24;-0.230000004172325;2021/4/7 17:54:24;19.0972213745117;2021/4/7 17:54:24;0;;;2021/4/7 17:54:24;0;;
2021/4/7 17:54:25;80;2021/4/7 17:54:25;0.163096785545349;2021/4/7 17:54:25;-0.236000016331673;2021/4/7 17:54:25;19.2491302490234;2021/4/7 17:54:25;0;;;2021/4/7 17:54:25;0;;
2021/4/7 17:54:25;80;2021/4/7 17:54:25;0.162061542272568;2021/4/7 17:54:25;-0.234000012278557;2021/4/7 17:54:25;19.3956146240234;2021/4/7 17:54:25;0;;;2021/4/7 17:54:25;0;;
2021/4/7 17:54:26;80;2021/4/7 17:54:26;0.166724398732185;2021/4/7 17:54:26;-0.235000014305115;2021/4/7 17:54:26;19.3956146240234;2021/4/7 17:54:26;0;;;2021/4/7 17:54:26;0;;
2021/4/7 17:54:26;80;2021/4/7 17:54:26;0.163923114538193;2021/4/7 17:54:26;-0.235000014305115;2021/4/7 17:54:26;19.5475234985352;2021/4/7 17:54:26;0;;;2021/4/7 17:54:26;0;;
2021/4/7 17:54:27;80;2021/4/7 17:54:27;0.162233218550682;2021/4/7 17:54:27;-0.235000014305115;2021/4/7 17:54:27;19.5475234985352;2021/4/7 17:54:27;0;;;2021/4/7 17:54:27;0;;
2021/4/7 17:54:27;80;2021/4/7 17:54:27;0.166048362851143;2021/4/7 17:54:27;-0.235000014305115;2021/4/7 17:54:27;19.7482604980469;2021/4/7 17:54:27;0;;;2021/4/7 17:54:27;0;;
2021/4/7 17:54:28;80;2021/4/7 17:54:28;0.162881329655647;2021/4/7 17:54:28;-0.235000014305115;2021/4/7 17:54:28;19.7482604980469;2021/4/7 17:54:28;0;;;2021/4/7 17:54:28;0;;
2021/4/7 17:54:28;80;2021/4/7 17:54:28;0.16213496029377;2021/4/7 17:54:28;-0.235000014305115;2021/4/7 17:54:28;19.8459167480469;2021/4/7 17:54:28;0;;;2021/4/7 17:54:28;0;;
2021/4/7 17:54:29;80;2021/4/7 17:54:29;0.164651453495026;2021/4/7 17:54:29;-0.235000014305115;2021/4/7 17:54:29;20.0086822509766;2021/4/7 17:54:29;0;;;2021/4/7 17:54:29;0;;
2021/4/7 17:54:29;80;2021/4/7 17:54:29;0.159911468625069;2021/4/7 17:54:29;-0.235000014305115;2021/4/7 17:54:29;20.1985626220703;2021/4/7 17:54:29;0;;;2021/4/7 17:54:29;0;;
2021/4/7 17:54:30;80;2021/4/7 17:54:30;0.161748439073563;2021/4/7 17:54:30;-0.235000014305115;2021/4/7 17:54:30;20.1985626220703;2021/4/7 17:54:30;0;;;2021/4/7 17:54:30;0;;
2021/4/7 17:54:30;80;2021/4/7 17:54:30;0.158905476331711;2021/4/7 17:54:30;-0.234000012278557;2021/4/7 17:54:30;20.3558959960938;2021/4/7 17:54:30;0;;;2021/4/7 17:54:30;0;;
2021/4/7 17:54:31;80;2021/4/7 17:54:31;0.163573205471039;2021/4/7 17:54:31;-0.231000006198883;2021/4/7 17:54:31;20.4481353759766;2021/4/7 17:54:31;0;;;2021/4/7 17:54:31;0;;
2021/4/7 17:54:31;80;2021/4/7 17:54:31;0.162079364061356;2021/4/7 17:54:31;-0.231000006198883;2021/4/7 17:54:31;20.545783996582;2021/4/7 17:54:31;0;;;2021/4/7 17:54:31;0;;
2021/4/7 17:54:32;80;2021/4/7 17:54:32;0.160699769854546;2021/4/7 17:54:32;-0.232000008225441;2021/4/7 17:54:32;20.545783996582;2021/4/7 17:54:32;0;;;2021/4/7 17:54:32;0;;
2021/4/7 17:54:32;80;2021/4/7 17:54:32;0.159676760435104;2021/4/7 17:54:32;-0.231000006198883;2021/4/7 17:54:32;20.6977005004883;2021/4/7 17:54:32;0;;;2021/4/7 17:54:32;0;;
2021/4/7 17:54:33;80;2021/4/7 17:54:33;0.160849750041962;2021/4/7 17:54:33;-0.231000006198883;2021/4/7 17:54:33;20.7953491210938;2021/4/7 17:54:33;0;;;2021/4/7 17:54:33;0;;
2021/4/7 17:54:33;80;2021/4/7 17:54:33;0.162497252225876;2021/4/7 17:54:33;-0.231000006198883;2021/4/7 17:54:33;20.7953491210938;2021/4/7 17:54:33;0;;;2021/4/7 17:54:33;0;;
2021/4/7 17:54:34;80;2021/4/7 17:54:34;0.164461389183998;2021/4/7 17:54:34;-0.229000017046928;2021/4/7 17:54:34;20.947265625;2021/4/7 17:54:34;0;;;2021/4/7 17:54:34;0;;
2021/4/7 17:54:34;80;2021/4/7 17:54:34;0.163928687572479;2021/4/7 17:54:34;-0.229000017046928;2021/4/7 17:54:34;21.0991744995117;2021/4/7 17:54:34;0;;;2021/4/7 17:54:34;0;;
2021/4/7 17:54:35;80;2021/4/7 17:54:35;0.161796882748604;2021/4/7 17:54:35;-0.229000017046928;2021/4/7 17:54:35;21.2456588745117;2021/4/7 17:54:35;0;;;2021/4/7 17:54:35;0;;
2021/4/7 17:54:35;80;2021/4/7 17:54:35;0.157190293073654;2021/4/7 17:54:35;-0.22800001502037;2021/4/7 17:54:35;21.2456588745117;2021/4/7 17:54:35;0;;;2021/4/7 17:54:35;0;;
2021/4/7 17:54:36;80;2021/4/7 17:54:36;0.161634400486946;2021/4/7 17:54:36;-0.229000017046928;2021/4/7 17:54:36;21.3487396240234;2021/4/7 17:54:36;0;;;2021/4/7 17:54:36;0;;
2021/4/7 17:54:36;80;2021/4/7 17:54:36;0.162759110331535;2021/4/7 17:54:36;-0.22800001502037;2021/4/7 17:54:36;21.5494766235352;2021/4/7 17:54:36;0;;;2021/4/7 17:54:36;0;;
2021/4/7 17:54:37;80;2021/4/7 17:54:37;0.161833330988884;2021/4/7 17:54:37;-0.22800001502037;2021/4/7 17:54:37;21.5494766235352;2021/4/7 17:54:37;0;;;2021/4/7 17:54:37;0;;
2021/4/7 17:54:37;80;2021/4/7 17:54:37;0.16540290415287;2021/4/7 17:54:37;-0.22800001502037;2021/4/7 17:54:37;21.6471328735352;2021/4/7 17:54:37;0;;;2021/4/7 17:54:37;0;;
2021/4/7 17:54:38;80;2021/4/7 17:54:38;0.165180429816246;2021/4/7 17:54:38;-0.22800001502037;2021/4/7 17:54:38;21.7339401245117;2021/4/7 17:54:38;0;;;2021/4/7 17:54:38;0;;
2021/4/7 17:54:38;80;2021/4/7 17:54:38;0.16071654856205;2021/4/7 17:54:38;-0.227000012993813;2021/4/7 17:54:38;21.8315963745117;2021/4/7 17:54:38;0;;;2021/4/7 17:54:38;0;;
2021/4/7 17:54:39;80;2021/4/7 17:54:39;0.160753652453423;2021/4/7 17:54:39;-0.198000013828278;2021/4/7 17:54:39;21.9997787475586;2021/4/7 17:54:39;0;;;2021/4/7 17:54:39;0;;
2021/4/7 17:54:39;80;2021/4/7 17:54:39;0.159240797162056;2021/4/7 17:54:39;-0.176000013947487;2021/4/7 17:54:39;21.9997787475586;2021/4/7 17:54:39;0;;;2021/4/7 17:54:39;0;;
2021/4/7 17:54:40;80;2021/4/7 17:54:40;0.162514939904213;2021/4/7 17:54:40;-0.176000013947487;2021/4/7 17:54:40;22.0974426269531;2021/4/7 17:54:40;0;;;2021/4/7 17:54:40;0;;
2021/4/7 17:54:40;80;2021/4/7 17:54:40;0.16530242562294;2021/4/7 17:54:40;-0.176000013947487;2021/4/7 17:54:40;22.1950912475586;2021/4/7 17:54:40;0;;;2021/4/7 17:54:40;0;;
2021/4/7 17:54:41;80;2021/4/7 17:54:41;0.161848217248917;2021/4/7 17:54:41;-0.175000011920929;2021/4/7 17:54:41;22.3090209960938;2021/4/7 17:54:41;0;;;2021/4/7 17:54:41;0;;
2021/4/7 17:54:41;80;2021/4/7 17:54:41;0.161165967583656;2021/4/7 17:54:41;-0.175000011920929;2021/4/7 17:54:41;22.3958282470703;2021/4/7 17:54:41;0;;;2021/4/7 17:54:41;0;;
2021/4/7 17:54:42;80;2021/4/7 17:54:42;0.163726687431335;2021/4/7 17:54:42;-0.175000011920929;2021/4/7 17:54:42;22.4989166259766;2021/4/7 17:54:42;0;;;2021/4/7 17:54:42;0;;
2021/4/7 17:54:42;80;2021/4/7 17:54:42;0.165076732635498;2021/4/7 17:54:42;-0.175000011920929;2021/4/7 17:54:42;22.5965728759766;2021/4/7 17:54:42;0;;;2021/4/7 17:54:42;0;;
2021/4/7 17:54:43;80;2021/4/7 17:54:43;0.164655908942223;2021/4/7 17:54:43;-0.175000011920929;2021/4/7 17:54:43;22.7973098754883;2021/4/7 17:54:43;0;;;2021/4/7 17:54:43;0;;
2021/4/7 17:54:43;80;2021/4/7 17:54:43;0.164913147687912;2021/4/7 17:54:43;-0.175000011920929;2021/4/7 17:54:43;22.7973098754883;2021/4/7 17:54:43;0;;;2021/4/7 17:54:43;0;;
2021/4/7 17:54:44;80;2021/4/7 17:54:44;0.162557274103165;2021/4/7 17:54:44;-0.175000011920929;2021/4/7 17:54:44;22.8949584960938;2021/4/7 17:54:44;0;;;2021/4/7 17:54:44;0;;
2021/4/7 17:54:44;80;2021/4/7 17:54:44;0.161552414298058;2021/4/7 17:54:44;-0.175000011920929;2021/4/7 17:54:44;23.0468673706055;2021/4/7 17:54:44;0;;;2021/4/7 17:54:44;0;;
2021/4/7 17:54:45;80;2021/4/7 17:54:45;0.161499544978142;2021/4/7 17:54:45;-0.175000011920929;2021/4/7 17:54:45;23.0468673706055;2021/4/7 17:54:45;0;;;2021/4/7 17:54:45;0;;
2021/4/7 17:54:45;80;2021/4/7 17:54:45;0.161327049136162;2021/4/7 17:54:45;-0.175000011920929;2021/4/7 17:54:45;23.1987838745117;2021/4/7 17:54:45;0;;;2021/4/7 17:54:45;0;;
2021/4/7 17:54:46;80;2021/4/7 17:54:46;0.162675112485886;2021/4/7 17:54:46;-0.175000011920929;2021/4/7 17:54:46;23.2476043701172;2021/4/7 17:54:46;0;;;2021/4/7 17:54:46;0;;
2021/4/7 17:54:46;80;2021/4/7 17:54:46;0.163056209683418;2021/4/7 17:54:46;-0.175000011920929;2021/4/7 17:54:46;23.3995208740234;2021/4/7 17:54:46;0;;;2021/4/7 17:54:46;0;;
2021/4/7 17:54:47;80;2021/4/7 17:54:47;0.161822229623795;2021/4/7 17:54:47;-0.175000011920929;2021/4/7 17:54:47;23.6002578735352;2021/4/7 17:54:47;0;;;2021/4/7 17:54:47;0;;
2021/4/7 17:54:47;80;2021/4/7 17:54:47;0.160870656371117;2021/4/7 17:54:47;-0.174000009894371;2021/4/7 17:54:47;23.6002578735352;2021/4/7 17:54:47;0;;;2021/4/7 17:54:47;0;;
2021/4/7 17:54:48;80;2021/4/7 17:54:48;0.166977152228355;2021/4/7 17:54:48;-0.173000007867813;2021/4/7 17:54:48;23.7250366210938;2021/4/7 17:54:48;0;;;2021/4/7 17:54:48;0;;
2021/4/7 17:54:48;80;2021/4/7 17:54:48;0.16343642771244;2021/4/7 17:54:48;-0.174000009894371;2021/4/7 17:54:48;23.7955703735352;2021/4/7 17:54:48;0;;;2021/4/7 17:54:48;0;;
2021/4/7 17:54:49;80;2021/4/7 17:54:49;0.161835551261902;2021/4/7 17:54:49;-0.174000009894371;2021/4/7 17:54:49;24.0071563720703;2021/4/7 17:54:49;0;;;2021/4/7 17:54:49;0;;
2021/4/7 17:54:49;80;2021/4/7 17:54:49;0.164525657892227;2021/4/7 17:54:49;-0.173000007867813;2021/4/7 17:54:49;24.0071563720703;2021/4/7 17:54:49;0;;;2021/4/7 17:54:49;0;;
2021/4/7 17:54:50;80;2021/4/7 17:54:50;0.161155208945274;2021/4/7 17:54:50;-0.173000007867813;2021/4/7 17:54:50;24.1970443725586;2021/4/7 17:54:50;0;;;2021/4/7 17:54:50;0;;
2021/4/7 17:54:50;80;2021/4/7 17:54:50;0.163654997944832;2021/4/7 17:54:50;-0.173000007867813;2021/4/7 17:54:50;24.3001251220703;2021/4/7 17:54:50;0;;;2021/4/7 17:54:50;0;;
2021/4/7 17:54:51;80;2021/4/7 17:54:51;0.162793800234795;2021/4/7 17:54:51;-0.175000011920929;2021/4/7 17:54:51;24.3977813720703;2021/4/7 17:54:51;0;;;2021/4/7 17:54:51;0;;
2021/4/7 17:54:51;80;2021/4/7 17:54:51;0.164959669113159;2021/4/7 17:54:51;-0.175000011920929;2021/4/7 17:54:51;24.3977813720703;2021/4/7 17:54:51;0;;;2021/4/7 17:54:51;0;;
2021/4/7 17:54:52;80;2021/4/7 17:54:52;0.163579165935516;2021/4/7 17:54:52;-0.175000011920929;2021/4/7 17:54:52;24.5334167480469;2021/4/7 17:54:52;0;;;2021/4/7 17:54:52;0;;
2021/4/7 17:54:52;80;2021/4/7 17:54:52;0.167794704437256;2021/4/7 17:54:52;-0.175000011920929;2021/4/7 17:54:52;24.6039428710938;2021/4/7 17:54:52;0;;;2021/4/7 17:54:52;0;;
2021/4/7 17:54:53;80;2021/4/7 17:54:53;0.160455092787743;2021/4/7 17:54:53;-0.177000001072884;2021/4/7 17:54:53;24.8480911254883;2021/4/7 17:54:53;0;;;2021/4/7 17:54:53;0;;
2021/4/7 17:54:53;80;2021/4/7 17:54:53;0.159382298588753;2021/4/7 17:54:53;-0.177000001072884;2021/4/7 17:54:53;24.8969116210938;2021/4/7 17:54:53;0;;;2021/4/7 17:54:53;0;;
2021/4/7 17:54:54;80;2021/4/7 17:54:54;0.16537794470787;2021/4/7 17:54:54;-0.177000001072884;2021/4/7 17:54:54;24.8969116210938;2021/4/7 17:54:54;0;;;2021/4/7 17:54:54;0;;
2021/4/7 17:54:54;80;2021/4/7 17:54:54;0.163554832339287;2021/4/7 17:54:54;-0.177000001072884;2021/4/7 17:54:54;25;2021/4/7 17:54:54;0;;;2021/4/7 17:54:54;0;;
2021/4/7 17:54:55;80;2021/4/7 17:54:55;0.163434162735939;2021/4/7 17:54:55;-0.177000001072884;2021/4/7 17:54:55;25.1953125;2021/4/7 17:54:55;0;;;2021/4/7 17:54:55;0;;
2021/4/7 17:54:55;80;2021/4/7 17:54:55;0.16484534740448;2021/4/7 17:54:55;-0.177000001072884;2021/4/7 17:54:55;25.1953125;2021/4/7 17:54:55;0;;;2021/4/7 17:54:55;0;;
2021/4/7 17:54:56;80;2021/4/7 17:54:56;0.161615163087845;2021/4/7 17:54:56;-0.177000001072884;2021/4/7 17:54:56;25.2983856201172;2021/4/7 17:54:56;0;;;2021/4/7 17:54:56;0;;
2021/4/7 17:54:56;80;2021/4/7 17:54:56;0.162162601947784;2021/4/7 17:54:56;-0.177000001072884;2021/4/7 17:54:56;25.4991302490234;2021/4/7 17:54:56;0;;;2021/4/7 17:54:56;0;;
2021/4/7 17:54:57;80;2021/4/7 17:54:57;0.161690294742584;2021/4/7 17:54:57;-0.177000001072884;2021/4/7 17:54:57;25.4991302490234;2021/4/7 17:54:57;0;;;2021/4/7 17:54:57;0;;
2021/4/7 17:54:57;80;2021/4/7 17:54:57;0.16048039495945;2021/4/7 17:54:57;-0.177000001072884;2021/4/7 17:54:57;25.6456146240234;2021/4/7 17:54:57;0;;;2021/4/7 17:54:57;0;;
2021/4/7 17:54:58;80;2021/4/7 17:54:58;0.163326933979988;2021/4/7 17:54:58;-0.177000001072884;2021/4/7 17:54:58;25.7975234985352;2021/4/7 17:54:58;0;;;2021/4/7 17:54:58;0;;
2021/4/7 17:54:58;80;2021/4/7 17:54:58;0.161339893937111;2021/4/7 17:54:58;-0.177000001072884;2021/4/7 17:54:58;25.7975234985352;2021/4/7 17:54:58;0;;;2021/4/7 17:54:58;0;;
2021/4/7 17:54:59;80;2021/4/7 17:54:59;0.160991981625557;2021/4/7 17:54:59;-0.177000001072884;2021/4/7 17:54:59;25.9982604980469;2021/4/7 17:54:59;0;;;2021/4/7 17:54:59;0;;
2021/4/7 17:54:59;80;2021/4/7 17:54:59;0.160639747977257;2021/4/7 17:54:59;-0.179000005125999;2021/4/7 17:54:59;26.0470886230469;2021/4/7 17:54:59;0;;;2021/4/7 17:54:59;0;;
2021/4/7 17:55:00;80;2021/4/7 17:55:00;0.158518105745316;2021/4/7 17:55:00;-0.179000005125999;2021/4/7 17:55:00;26.0470886230469;2021/4/7 17:55:00;0;;;2021/4/7 17:55:00;0;;
2021/4/7 17:55:00;80;2021/4/7 17:55:00;0.157453373074532;2021/4/7 17:55:00;-0.179000005125999;2021/4/7 17:55:00;26.2478256225586;2021/4/7 17:55:00;0;;;2021/4/7 17:55:00;0;;
2021/4/7 17:55:01;80;2021/4/7 17:55:01;0.160239577293396;2021/4/7 17:55:01;-0.179000005125999;2021/4/7 17:55:01;26.3346328735352;2021/4/7 17:55:01;0;;;2021/4/7 17:55:01;0;;
2021/4/7 17:55:01;80;2021/4/7 17:55:01;0.160379186272621;2021/4/7 17:55:01;-0.178000003099442;2021/4/7 17:55:01;26.3346328735352;2021/4/7 17:55:01;0;;;2021/4/7 17:55:01;0;;
2021/4/7 17:55:02;80;2021/4/7 17:55:02;0.156689018011093;2021/4/7 17:55:02;-0.181000009179115;2021/4/7 17:55:02;26.4485626220703;2021/4/7 17:55:02;0;;;2021/4/7 17:55:02;0;;
2021/4/7 17:55:02;80;2021/4/7 17:55:02;0.158650860190392;2021/4/7 17:55:02;-0.178000003099442;2021/4/7 17:55:02;26.46484375;2021/4/7 17:55:02;0;;;2021/4/7 17:55:02;0;;
2021/4/7 17:55:03;80;2021/4/7 17:55:03;0.164839670062065;2021/4/7 17:55:03;2.10300016403198;2021/4/7 17:55:03;26.6981353759766;2021/4/7 17:55:03;0;;;2021/4/7 17:55:03;0;;
2021/4/7 17:55:03;80;2021/4/7 17:55:03;0.163827136158943;2021/4/7 17:55:03;5.4370002746582;2021/4/7 17:55:03;26.8283386230469;2021/4/7 17:55:03;0;;;2021/4/7 17:55:03;0;;
2021/4/7 17:55:04;80;2021/4/7 17:55:04;0.163697391748428;2021/4/7 17:55:04;11.2730007171631;2021/4/7 17:55:04;26.8988723754883;2021/4/7 17:55:04;0;;;2021/4/7 17:55:04;0;;
2021/4/7 17:55:04;80;2021/4/7 17:55:04;0.162526398897171;2021/4/7 17:55:04;16.6900005340576;2021/4/7 17:55:04;26.9965209960938;2021/4/7 17:55:04;0;;;2021/4/7 17:55:04;0;;
2021/4/7 17:55:05;80;2021/4/7 17:55:05;0.164281845092773;2021/4/7 17:55:05;16.6430015563965;2021/4/7 17:55:05;26.9965209960938;2021/4/7 17:55:05;0;;;2021/4/7 17:55:05;0;;
2021/4/7 17:55:05;80;2021/4/7 17:55:05;0.165702193975449;2021/4/7 17:55:05;15.5560007095337;2021/4/7 17:55:05;27.1484298706055;2021/4/7 17:55:05;0;;;2021/4/7 17:55:05;0;;
2021/4/7 17:55:06;80;2021/4/7 17:55:06;0.163401022553444;2021/4/7 17:55:06;14.9370002746582;2021/4/7 17:55:06;27.1484298706055;2021/4/7 17:55:06;0;;;2021/4/7 17:55:06;0;;
2021/4/7 17:55:06;80;2021/4/7 17:55:06;0.162824526429176;2021/4/7 17:55:06;13.3960008621216;2021/4/7 17:55:06;27.197265625;2021/4/7 17:55:06;0;;;2021/4/7 17:55:06;0;;
2021/4/7 17:55:07;80;2021/4/7 17:55:07;0.164036303758621;2021/4/7 17:55:07;13.3990001678467;2021/4/7 17:55:07;27.2894897460938;2021/4/7 17:55:07;0;;;2021/4/7 17:55:07;0;;
2021/4/7 17:55:07;80;2021/4/7 17:55:07;0.159959480166435;2021/4/7 17:55:07;13.4150009155273;2021/4/7 17:55:07;27.3491668701172;2021/4/7 17:55:07;0;;;2021/4/7 17:55:07;0;;
2021/4/7 17:55:08;80;2021/4/7 17:55:08;0.158471167087555;2021/4/7 17:55:08;13.4250001907349;2021/4/7 17:55:08;27.3980026245117;2021/4/7 17:55:08;0;;;2021/4/7 17:55:08;0;;
2021/4/7 17:55:08;80;2021/4/7 17:55:08;0.164433926343918;2021/4/7 17:55:08;13.4290008544922;2021/4/7 17:55:08;27.4468307495117;2021/4/7 17:55:08;0;;;2021/4/7 17:55:08;0;;
2021/4/7 17:55:09;80;2021/4/7 17:55:09;0.166633933782578;2021/4/7 17:55:09;13.4270009994507;2021/4/7 17:55:09;27.6963958740234;2021/4/7 17:55:09;0;;;2021/4/7 17:55:09;0;;
2021/4/7 17:55:09;80;2021/4/7 17:55:09;0.162888959050179;2021/4/7 17:55:09;13.4270009994507;2021/4/7 17:55:09;27.6963958740234;2021/4/7 17:55:09;0;;;2021/4/7 17:55:09;0;;
2021/4/7 17:55:10;80;2021/4/7 17:55:10;0.16173891723156;2021/4/7 17:55:10;13.3850002288818;2021/4/7 17:55:10;27.7994766235352;2021/4/7 17:55:10;0;;;2021/4/7 17:55:10;0;;
2021/4/7 17:55:10;80;2021/4/7 17:55:10;0.157563626766205;2021/4/7 17:55:10;13.3760004043579;2021/4/7 17:55:10;27.9459609985352;2021/4/7 17:55:10;0;;;2021/4/7 17:55:10;0;;
2021/4/7 17:55:11;80;2021/4/7 17:55:11;0.163512423634529;2021/4/7 17:55:11;13.3770008087158;2021/4/7 17:55:11;28.0490417480469;2021/4/7 17:55:11;0;;;2021/4/7 17:55:11;0;;
2021/4/7 17:55:11;80;2021/4/7 17:55:11;0.161954700946808;2021/4/7 17:55:11;13.3770008087158;2021/4/7 17:55:11;28.0978698730469;2021/4/7 17:55:11;0;;;2021/4/7 17:55:11;0;;
2021/4/7 17:55:12;80;2021/4/7 17:55:12;0.16394054889679;2021/4/7 17:55:12;13.3770008087158;2021/4/7 17:55:12;28.0978698730469;2021/4/7 17:55:12;0;;;2021/4/7 17:55:12;0;;
2021/4/7 17:55:12;80;2021/4/7 17:55:12;0.162490054965019;2021/4/7 17:55:12;13.3770008087158;2021/4/7 17:55:12;28.2009506225586;2021/4/7 17:55:12;0;;;2021/4/7 17:55:12;0;;
2021/4/7 17:55:13;80;2021/4/7 17:55:13;0.163834810256958;2021/4/7 17:55:13;13.3770008087158;2021/4/7 17:55:13;28.3962707519531;2021/4/7 17:55:13;0;;;2021/4/7 17:55:13;0;;
2021/4/7 17:55:13;80;2021/4/7 17:55:13;0.159110337495804;2021/4/7 17:55:13;13.3770008087158;2021/4/7 17:55:13;28.3962707519531;2021/4/7 17:55:13;0;;;2021/4/7 17:55:13;0;;
