value0,value1,value2,value3,value4,value5,value6
0.4085484743118286,0.40857040882110596,0.40854376554489136,0.4086531400680542,0.40868115425109863,0.40855419635772705,0.40855318307876587
0.42276531457901,0.42281198501586914,0.4227553606033325,0.42283058166503906,0.4230384826660156,0.42277824878692627,0.42277538776397705
0.4088149070739746,0.40883803367614746,0.408810019493103,0.40884315967559814,0.40895092487335205,0.40882134437561035,0.4088197946548462
0.4233323335647583,0.4233805537223816,0.42332184314727783,0.4233224391937256,0.4236057996749878,0.4233459234237671,0.4233424663543701
0.4090968370437622,0.40912097692489624,0.4090915322303772,0.4090921878814697,0.4092349410057068,0.4091035723686218,0.40910184383392334
0.42389798164367676,0.4239473342895508,0.4238872528076172,0.42388010025024414,0.42416977882385254,0.423911988735199,0.4239082336425781
0.4093831777572632,0.4094083905220032,0.4093776345252991,0.40937530994415283,0.4095226526260376,0.4093904495239258,0.40938854217529297
0.4244515299797058,0.4245021343231201,0.4244403839111328,0.4244363307952881,0.4247206449508667,0.4244663715362549,0.4244619607925415
0.4096679091453552,0.40969425439834595,0.40966224670410156,0.40966033935546875,0.40980780124664307,0.4096757173538208,0.40967321395874023
0.42498600482940674,0.4250384569168091,0.42497462034225464,0.4249730110168457,0.42525148391723633,0.42500174045562744,0.4249967336654663
0.4099464416503906,0.40997397899627686,0.40994060039520264,0.4099397659301758,0.4100862741470337,0.40995484590530396,0.40995240211486816
0.42549723386764526,0.4255509376525879,0.42548584938049316,0.42548656463623047,0.42575961351394653,0.4255183935165405,0.42550837993621826
0.41021615266799927,0.41024458408355713,0.41021037101745605,0.4102104902267456,0.410355806350708,0.41022753715515137,0.4102221727371216
0.4259824752807617,0.4260375499725342,0.42597079277038574,0.42597460746765137,0.4262608289718628,0.42600393295288086,0.42599380016326904
0.41047489643096924,0.4105043411254883,0.4104687571525574,0.41047072410583496,0.4106255769729614,0.41048622131347656,0.41048097610473633
0.42644011974334717,0.42649686336517334,0.4264284372329712,0.42670196294784546,0.42670583724975586,0.42646265029907227,0.42645198106765747
0.4107213020324707,0.41075170040130615,0.4107147455215454,0.4108783006668091,0.4108642339706421,0.41073334217071533,0.4107276201248169
0.42687004804611206,0.4269278049468994,0.42685818672180176,0.4270252585411072,0.4271320700645447,0.4268944263458252,0.4268820881843567
0.4109545946121216,0.41098612546920776,0.41094815731048584,0.4110260009765625,0.4110979437828064,0.4109678864479065,0.4109611511230469
0.4272722601890564,0.4273316264152527,0.427260160446167,0.4273260235786438,0.4275319576263428,0.4272571802139282,0.4272845983505249
0.4111747145652771,0.4112071394920349,0.41116803884506226,0.41120123863220215,0.41131770610809326,0.41116392612457275,0.4111812114715576
0.4276474714279175,0.42770910263061523,0.427635133266449,0.42767369747161865,0.42791062593460083,0.42763853073120117,0.42766010761260986
0.4113813638687134,0.4114155173301697,0.411374568939209,0.411395788192749,0.41152775287628174,0.41137778759002686,0.4113882780075073
0.42799699306488037,0.42808210849761963,0.42798447608947754,0.42802268266677856,0.42825847864151,0.42803335189819336,0.4280098080635071
0.41157519817352295,0.4116239547729492,0.411568284034729,0.4115898609161377,0.41172099113464355,0.4115980267524719,0.41158246994018555
0.4283221960067749,0.42843693494796753,0.42830944061279297,0.42835140228271484,0.42857658863067627,0.42835330963134766,0.42833513021469116
0.41175663471221924,0.41182219982147217,0.4117494821548462,0.41177308559417725,0.4118989109992981,0.4117727279663086,0.4117639660835266
0.4286245107650757,0.4287342429161072,0.42861151695251465,0.42864513397216797,0.4288750886917114,0.4286748170852661,0.42863762378692627
0.41192615032196045,0.4119870066642761,0.4119189977645874,0.41193705797195435,0.4120676517486572,0.4119560122489929,0.41193366050720215
0.4289056062698364,0.42906057834625244,0.4288926124572754,0.4294466972351074,0.42915332317352295,0.4289599657058716,0.42891907691955566
0.41208457946777344,0.4121755361557007,0.41207730770111084,0.41242849826812744,0.4122248888015747,0.412115216255188,0.4120922088623047
0.4291672706604004,0.4293157458305359,0.4291844964027405,0.4299583435058594,0.42941153049468994,0.42917388677597046,0.42918097972869873
0.4122328758239746,0.4123152494430542,0.41224467754364014,0.4126887917518616,0.4123716354370117,0.4122331738471985,0.41224050521850586
0.4294254779815674,0.41938555240631104,0.42627501487731934,0.4295591115951538,0.4296518564224243,0.4295233488082886,0.4294447898864746
1.7490342855453491,1.0456831455230713,0.4104747772216797,1.7890390157699585,1.7548187971115112,1.7552909851074219,1.738695740699768
9.413216590881348,8.131531715393066,0.4222659468650818,9.473913192749023,9.421154022216797,9.422185897827148,9.397353172302246
13.6615629196167,13.33753776550293,1.3246228694915771,13.675689697265625,13.663407325744629,13.66364860534668,13.657855987548828
14.509103775024414,14.44723892211914,8.72121810913086,14.511850357055664,14.509452819824219,14.509502410888672,14.508384704589844
14.686893463134766,14.67239761352539,13.493342399597168,14.687557220458984,14.686973571777344,14.68698787689209,14.686720848083496
14.735712051391602,14.731151580810547,14.476973533630371,14.73592758178711,14.735734939575195,14.735740661621094,14.735654830932617
14.75393295288086,14.752033233642578,14.679372787475586,14.754024505615234,14.753942489624023,14.753944396972656,14.75390911102295
14.762571334838867,14.76161003112793,14.733356475830078,14.762618064880371,14.762577056884766,14.762577056884766,14.76255989074707
14.76731014251709,14.766762733459473,14.752958297729492,14.767335891723633,14.767312049865723,14.767313003540039,14.767303466796875
14.770133972167969,14.769801139831543,14.762081146240234,14.770150184631348,14.770135879516602,14.770135879516602,14.770130157470703
14.771907806396484,14.771696090698242,14.767030715942383,14.771918296813965,14.771909713745117,14.771909713745117,14.771904945373535
14.773061752319336,14.77292251586914,14.769966125488281,14.773067474365234,14.773061752319336,14.773061752319336,14.773059844970703
14.773832321166992,14.773738861083984,14.771800994873047,14.77383804321289,14.773834228515625,14.773834228515625,14.773832321166992
14.774360656738281,14.774295806884766,14.772991180419922,14.77436351776123,14.774360656738281,14.774360656738281,14.774359703063965
14.774728775024414,14.774683952331543,14.773784637451172,14.774731636047363,14.774728775024414,14.774728775024414,14.774728775024414
14.774991989135742,14.774958610534668,14.774328231811523,14.774992942810059,14.774991989135742,14.774991989135742,14.77499008178711
14.77518081665039,14.77515697479248,14.77470588684082,14.775182723999023,14.77518081665039,14.77518081665039,14.77518081665039
14.77531909942627,14.775301933288574,14.774974822998047,14.775320053100586,14.77531909942627,14.77531909942627,14.77531909942627
14.775423049926758,14.775409698486328,14.775168418884277,14.775423049926758,14.775423049926758,14.775423049926758,14.775423049926758
14.775501251220703,14.775491714477539,14.775310516357422,14.775501251220703,14.775501251220703,14.775501251220703,14.775501251220703
14.77556037902832,14.775553703308105,14.775416374206543,14.77556037902832,14.77556037902832,14.77556037902832,14.77556037902832
14.775606155395508,14.77560043334961,14.775495529174805,14.775607109069824,14.775606155395508,14.775606155395508,14.775606155395508
14.775643348693848,14.77563762664795,14.775556564331055,14.775643348693848,14.775643348693848,14.775643348693848,14.775643348693848
14.775671005249023,14.775667190551758,14.775604248046875,14.775671005249023,14.775671005249023,14.775671005249023,14.775671005249023
14.7756929397583,14.775690078735352,14.775640487670898,14.775693893432617,14.7756929397583,14.775693893432617,14.7756929397583
14.775711059570312,14.77570915222168,14.77566909790039,14.775711059570312,14.775711059570312,14.775711059570312,14.775711059570312
14.775726318359375,14.775724411010742,14.775691986083984,14.775726318359375,14.775726318359375,14.775726318359375,14.775726318359375
14.775737762451172,14.775736808776855,14.775711059570312,14.775737762451172,14.775737762451172,14.775737762451172,14.775737762451172
14.775749206542969,14.775747299194336,14.775725364685059,14.775749206542969,14.775749206542969,14.775749206542969,14.775749206542969
14.7757568359375,14.7757568359375,14.775737762451172,14.7757568359375,14.7757568359375,14.7757568359375,14.7757568359375
14.775764465332031,14.775764465332031,14.775748252868652,14.775764465332031,14.775764465332031,14.775764465332031,14.775764465332031
14.77577018737793,14.77577018737793,14.7757568359375,14.77577018737793,14.77577018737793,14.77577018737793,14.77577018737793
14.775775909423828,14.775774955749512,14.775764465332031,14.775775909423828,14.775775909423828,14.775775909423828,14.775775909423828
14.775779724121094,14.775778770446777,14.77577018737793,14.775779724121094,14.775779724121094,14.775779724121094,14.775779724121094
14.77578353881836,14.77578353881836,14.775774955749512,14.77578353881836,14.77578353881836,14.77578353881836,14.77578353881836
14.775786399841309,14.775785446166992,14.775779724121094,14.775786399841309,14.775786399841309,14.775786399841309,14.775786399841309
14.775788307189941,14.775788307189941,14.77578353881836,14.775789260864258,14.775788307189941,14.775788307189941,14.775788307189941
14.77579116821289,14.77579116821289,14.775785446166992,14.77579116821289,14.77579116821289,14.77579116821289,14.77579116821289
14.775793075561523,14.775793075561523,14.775788307189941,14.775793075561523,14.775793075561523,14.775793075561523,14.775793075561523
14.775794982910156,14.775794982910156,14.77579116821289,14.775794982910156,14.775794982910156,14.775794982910156,14.775794982910156
14.775796890258789,14.775796890258789,14.775793075561523,14.775796890258789,14.775796890258789,14.775796890258789,14.775796890258789
14.775797843933105,14.775796890258789,14.775794982910156,14.775798797607422,14.775797843933105,14.775797843933105,14.775797843933105
14.775798797607422,14.775798797607422,14.775796890258789,14.775798797607422,14.775798797607422,14.775798797607422,14.775798797607422
14.775799751281738,14.775799751281738,14.775797843933105,14.775799751281738,14.775799751281738,14.775799751281738,14.775799751281738
14.775800704956055,14.775800704956055,14.775798797607422,14.775800704956055,14.775800704956055,14.775800704956055,14.775800704956055
14.775801658630371,14.775802612304688,14.775799751281738,14.775801658630371,14.775801658630371,14.775801658630371,14.775801658630371
14.775803565979004,14.775803565979004,14.775800704956055,14.775802612304688,14.775803565979004,14.775803565979004,14.775803565979004
14.775803565979004,14.775803565979004,14.775801658630371,14.775803565979004,14.775803565979004,14.775803565979004,14.775803565979004
14.77580451965332,14.77580451965332,14.775803565979004,14.77580451965332,14.77580451965332,14.77580451965332,14.77580451965332
14.77580451965332,14.77580451965332,14.775803565979004,14.77580451965332,14.77580451965332,14.77580451965332,14.77580451965332
14.775805473327637,14.775805473327637,14.77580451965332,14.775805473327637,14.775805473327637,14.775805473327637,14.775805473327637
14.775806427001953,14.775806427001953,14.77580451965332,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953
14.775806427001953,14.775806427001953,14.775805473327637,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953
14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953
14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953,14.775806427001953
14.77580738067627,14.77580738067627,14.775806427001953,14.77580738067627,14.77580738067627,14.77580738067627,14.77580738067627
14.77580738067627,14.77580738067627,14.775806427001953,14.77580738067627,14.77580738067627,14.77580738067627,14.77580738067627
14.775808334350586,14.775808334350586,14.77580738067627,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.77580738067627,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586,14.775808334350586
14.775808334350586,14.775808334350586,14.775808334350586,14.775809288024902,14.775808334350586,14.775808334350586,14.775808334350586
14.775809288024902,14.775809288024902,14.775808334350586,14.775809288024902,14.775809288024902,14.775809288024902,14.775809288024902
14.775809288024902,14.775809288024902,14.775808334350586,14.775809288024902,14.775809288024902,14.775809288024902,14.775809288024902
14.775809288024902,14.775809288024902,14.775809288024902,14.775809288024902,14.775809288024902,14.775809288024902,14.775809288024902
14.775810241699219,14.775810241699219,14.775809288024902,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775809288024902,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219,14.775810241699219
