timespan,loss
2.320885,10.060297966003418
2.339427,10.059375762939453
2.357428,10.058496475219727
2.375975,10.057671546936035
2.391975,10.056859970092773
2.408478,10.056008338928223
2.423889,10.055112838745117
2.439084,10.05420207977295
2.45748,10.053315162658691
2.483426,10.052450180053711
2.506385,10.051584243774414
2.523621,10.050691604614258
2.537619,10.049778938293457
2.554737,10.048861503601074
2.571743,10.047959327697754
2.596536,10.047069549560547
2.625741,10.046173095703125
2.64348,10.045259475708008
2.661644,10.044331550598145
2.687913,10.043407440185547
2.707697,10.042485237121582
2.724695,10.04156494140625
2.740694,10.040635108947754
2.754722,10.039690971374512
2.771336,10.038741111755371
2.786837,10.03779125213623
2.802419,10.03684139251709
2.820034,10.035886764526367
2.838035,10.03492546081543
2.860163,10.033952713012695
2.876172,10.032977104187012
2.893833,10.031997680664062
2.912795,10.03101921081543
2.930967,10.030030250549316
2.945968,10.029033660888672
2.961469,10.028031349182129
2.976965,10.027024269104004
2.994373,10.02601432800293
3.012154,10.024998664855957
3.037656,10.023975372314453
3.057363,10.022942543029785
3.074341,10.021907806396484
3.089732,10.020865440368652
3.104735,10.019817352294922
3.123654,10.018760681152344
3.140153,10.017699241638184
3.157175,10.01662826538086
3.17487,10.015552520751953
3.190968,10.014467239379883
3.21657,10.013378143310547
3.235255,10.012277603149414
3.252754,10.011170387268066
3.271039,10.010056495666504
3.288295,10.008933067321777
3.305863,10.007800102233887
3.320955,10.006664276123047
3.337635,10.005514144897461
3.354532,10.004355430603027
3.371754,10.003190040588379
3.395168,10.00201416015625
3.411884,10.000829696655273
3.430383,9.99963665008545
3.450385,9.998432159423828
3.468236,9.997218132019043
3.486738,9.995996475219727
3.501997,9.994763374328613
3.520505,9.99351978302002
3.535507,9.992266654968262
3.553305,9.991003036499023
3.579966,9.989727973937988
3.598801,9.988444328308105
3.616561,9.98714828491211
3.632083,9.985840797424316
3.650251,9.984524726867676
3.668647,9.983196258544922
3.685644,9.981860160827637
3.704216,9.980512619018555
3.722982,9.97915267944336
3.741668,9.977784156799316
3.797385,9.97640609741211
3.815127,9.975018501281738
3.832991,9.973620414733887
3.850495,9.972214698791504
3.869806,9.970799446105957
3.887906,9.969375610351562
3.905901,9.967942237854004
3.921531,9.966504096984863
3.935531,9.965056419372559
3.953035,9.963601112365723
3.979539,9.962140083312988
3.998036,9.960672378540039
4.017673,9.959197044372559
4.033173,9.957716941833496
4.050174,9.956230163574219
4.066575,9.954739570617676
4.085371,9.953242301940918
4.103092,9.951740264892578
4.119091,9.950231552124023
4.134994,9.948720932006836
4.158022,9.947202682495117
4.177409,9.945677757263184
4.19338,9.944149017333984
4.213296,9.94261360168457
4.230808,9.941072463989258
4.247331,9.939522743225098
4.262743,9.937963485717773
4.278163,9.936396598815918
4.296933,9.934821128845215
4.313433,9.933232307434082
4.34,9.931634902954102
4.357472,9.930026054382324
4.37747,9.928401947021484
4.395995,9.926759719848633
4.411996,9.925095558166504
4.431595,9.923401832580566
4.447197,9.921660423278809
4.465056,9.919858932495117
4.481505,9.918002128601074
4.498685,9.916147232055664
4.528705,9.914336204528809
4.548699,9.912504196166992
4.568559,9.910581588745117
4.588558,9.908541679382324
4.605796,9.906386375427246
4.624308,9.904194831848145
4.642961,9.902023315429688
4.66296,9.899706840515137
4.677962,9.897106170654297
4.69933,9.894169807434082
4.721985,9.889798164367676
4.744807,9.883195877075195
4.765932,9.912886619567871
4.784702,9.897504806518555
4.80431,9.892010688781738
4.823601,9.897041320800781
4.841113,9.889464378356934
4.859567,9.871100425720215
4.876572,9.870020866394043
4.895571,9.864635467529297
4.921501,9.854691505432129
4.940591,9.850075721740723
4.958648,9.842041969299316
4.97659,9.835253715515137
4.990622,9.828410148620605
5.008262,9.818702697753906
5.024264,9.808375358581543
5.041461,9.799238204956055
5.05946,9.789580345153809
5.076576,9.773429870605469
5.099271,9.738945960998535
5.117586,9.705321311950684
5.137409,9.670866966247559
5.155412,9.685340881347656
5.171286,9.649807929992676
5.187002,9.587186813354492
5.204487,9.541678428649902
5.221485,10.706104278564453
5.241319,9.57367992401123
5.262148,9.74966812133789
5.287345,9.867630004882812
5.305345,9.84392261505127
5.322987,9.725493431091309
5.340583,9.653430938720703
5.363106,9.670557975769043
5.380354,9.764914512634277
5.397889,9.685816764831543
5.415409,9.88765811920166
5.431886,9.578323364257812
5.449939,9.735085487365723
5.47693,9.667648315429688
5.495441,9.54108715057373
5.513212,9.626201629638672
5.529694,9.526657104492188
5.545806,9.417217254638672
5.563295,9.372928619384766
5.58104,9.390923500061035
5.598956,9.37923812866211
5.615935,9.3086576461792
5.633322,9.236050605773926
5.686914,9.20826530456543
5.707509,9.194642066955566
5.72558,9.147202491760254
5.742648,9.075836181640625
5.75927,9.022047996520996
5.777272,8.992144584655762
5.793709,8.954170227050781
5.810208,8.89482307434082
5.82917,8.830758094787598
5.846283,8.773616790771484
5.870455,8.723149299621582
5.890275,8.633305549621582
5.906697,8.542712211608887
5.922856,8.516935348510742
5.937369,8.335609436035156
5.951909,8.22297477722168
5.970914,8.200138092041016
5.987911,8.068071365356445
6.004419,7.951378345489502
6.020949,7.895519256591797
6.044638,7.72462797164917
6.06216,7.60520076751709
6.077514,7.510623455047607
6.094435,7.739086151123047
6.11162,8.262864112854004
6.130362,8.107394218444824
6.147858,7.260247230529785
6.163575,7.9088873863220215
6.179586,7.203977108001709
6.198323,7.055925369262695
6.224377,6.938991546630859
6.241896,7.283996105194092
6.258967,6.952908992767334
6.276275,6.885781288146973
6.294189,6.865594387054443
6.313527,6.86143159866333
6.331283,6.772741794586182
6.348264,6.617695331573486
6.365309,6.497290134429932
6.383484,6.434136867523193
6.408426,6.343770503997803
6.427021,6.19450569152832
6.445023,6.043734073638916
6.465223,5.932445049285889
6.482723,5.799447536468506
6.499318,5.6482834815979
6.518283,5.450503349304199
6.536344,5.243112564086914
6.552867,5.0647454261779785
6.568256,4.813960552215576
6.596879,5.340705871582031
6.615255,5.1107988357543945
6.634047,5.197300910949707
6.652511,4.883270740509033
6.669513,4.619541168212891
6.687853,4.879909992218018
6.70597,4.730888843536377
6.72147,4.424923896789551
6.741737,4.313992977142334
6.761248,4.333044528961182
6.785249,4.227175712585449
6.806019,3.878474473953247
6.824803,3.754253625869751
6.843313,3.6574172973632812
6.858791,3.4156432151794434
6.876633,3.165881395339966
6.891134,2.8063981533050537
6.906849,5.103763103485107
6.924993,7.232201099395752
6.942992,6.526887893676758
6.968106,4.526933670043945
6.986109,3.525843381881714
7.001349,5.466906547546387
7.02176,6.051677703857422
7.038699,5.025241851806641
7.055201,3.84759259223938
7.071679,3.6196322441101074
7.088576,3.9274697303771973
7.104578,3.8866612911224365
7.121989,3.6688766479492188
7.155727,3.2863755226135254
7.17634,2.7513303756713867
7.197906,2.4211761951446533
7.217036,2.1073853969573975
7.235035,1.9915823936462402
7.252907,1.8176110982894897
7.268054,1.6053030490875244
7.284283,1.454969048500061
7.299875,1.370104193687439
7.317577,1.2628298997879028
7.341577,1.2100774049758911
7.360405,1.1665436029434204
7.378868,1.135916829109192
7.396123,1.1108264923095703
7.411123,1.0668208599090576
7.429087,1.020751953125
7.44625,0.9817198514938354
7.462751,0.9400668144226074
7.47875,0.9074145555496216
7.494936,0.8749573230743408
7.549384,0.8380969166755676
7.569019,0.8110222816467285
7.586041,0.7730485796928406
7.602518,0.7388719916343689
7.626245,0.713134765625
7.64504,0.6854990720748901
7.661301,0.6656550168991089
7.678126,0.6442854404449463
7.698127,0.6196157336235046
7.716793,0.5978900790214539
7.742605,0.5743691921234131
7.759177,0.5534703731536865
7.781091,0.5360348224639893
7.798056,0.5173359513282776
7.818475,0.5009516477584839
7.835193,0.48369377851486206
7.852723,0.46828216314315796
7.870212,0.45605528354644775
7.888215,0.4422178864479065
7.906617,0.4313061237335205
7.932093,0.42074501514434814
7.947617,0.41110876202583313
7.966933,0.4032181203365326
7.988298,0.3936725854873657
8.005796,0.3854559063911438
8.025829,0.37679341435432434
8.042339,0.3693005442619324
8.059877,0.3628250062465668
8.074877,0.3560190200805664
8.09199,0.3500994145870209
8.120015,0.34326812624931335
8.136426,0.337251752614975
8.154884,0.3321295380592346
8.168922,0.32696405053138733
8.188459,0.32188060879707336
8.205579,0.31677815318107605
8.221868,0.3119315207004547
8.240757,0.30727946758270264
8.256516,0.3027461767196655
8.272249,0.2983548641204834
8.297439,0.2939819395542145
8.316483,0.28964963555336
8.337315,0.2852655053138733
8.353611,0.28090062737464905
8.368714,0.2766110599040985
8.384693,0.2724408507347107
8.403877,0.26836729049682617
8.421386,0.26432275772094727
8.437385,0.2603481113910675
8.456055,0.256436288356781
8.480597,0.2526351809501648
8.500486,0.24891147017478943
8.518915,0.2452714890241623
8.537417,0.24169859290122986
8.554765,0.23818343877792358
8.570762,0.23470117151737213
8.585761,0.2312825471162796
8.601442,0.22792479395866394
8.618481,0.22463326156139374
8.635476,0.22137588262557983
8.66021,0.21816258132457733
8.680221,0.21497821807861328
8.696411,0.21181750297546387
8.714342,0.2086477279663086
8.732148,0.20528894662857056
8.748975,0.20214144885540009
8.765671,0.19933778047561646
8.782671,0.1956673562526703
8.799539,0.1927642673254013
8.817196,0.18949002027511597
8.846361,0.18618328869342804
8.864908,0.18363027274608612
8.881399,0.1804272085428238
8.899335,0.17742681503295898
8.9161,0.1756449043750763
8.931535,0.1701647788286209
8.948021,0.16521044075489044
8.966238,0.16177493333816528
8.983995,0.1580834835767746
9.001378,0.15631228685379028
9.026853,0.15695302188396454
9.046207,0.16270843148231506
9.062221,0.15648889541625977
9.078759,0.1412309855222702
9.096505,0.14325052499771118
9.113899,0.1487932950258255
9.129894,0.13488563895225525
9.149086,0.13115978240966797
9.166084,0.13482774794101715
9.185053,0.12717601656913757
9.207415,0.12071114778518677
9.225447,0.12383872270584106
9.241901,0.11970516294240952
9.261344,0.11295304447412491
9.27839,0.1157996654510498
9.293094,0.11393773555755615
9.310092,0.10669288784265518
9.326295,0.10719478875398636
9.342294,0.10778162628412247
9.358716,0.10057535022497177
9.412429,0.0994807705283165
9.43095,0.10011915117502213
9.446431,0.0954209566116333
9.466514,0.09233444184064865
9.485058,0.0928579643368721
9.501054,0.09063941240310669
9.517885,0.08725737780332565
9.534885,0.08583002537488937
9.552418,0.08551190793514252
9.567921,0.08406683057546616
9.597387,0.08114733546972275
9.616208,0.07934082299470901
9.633227,0.07880354672670364
9.649989,0.07831961661577225
9.667673,0.07746592164039612
9.686155,0.07546919584274292
9.703642,0.07342586666345596
9.719636,0.07143791764974594
9.736903,0.07002576440572739
9.753906,0.0691177248954773
9.77757,0.06851720064878464
9.797434,0.06822400540113449
9.814437,0.06763318181037903
9.832675,0.0672459527850151
9.848675,0.06536441296339035
9.866089,0.06336546689271927
9.884322,0.06127781793475151
9.900322,0.06021372228860855
9.917106,0.059914059937000275
9.934105,0.05921683833003044
9.958818,0.05805594474077225
9.978533,0.05641366168856621
9.995932,0.05525527521967888
10.01403,0.054653435945510864
10.031981,0.05399595946073532
10.049443,0.05300910025835037
10.064958,0.05173736810684204
10.084348,0.05076100304722786
10.097549,0.050117455422878265
10.114905,0.049459490925073624
10.139706,0.04863528907299042
10.158708,0.04758627712726593
10.176225,0.04660635069012642
10.196285,0.04579094797372818
10.213309,0.04511351138353348
10.231002,0.04448053240776062
10.247502,0.04377104341983795
10.264506,0.043021947145462036
10.280001,0.042180340737104416
10.296971,0.04134637489914894
10.322061,0.04053594544529915
10.341443,0.03979123383760452
10.35999,0.03911085054278374
10.382267,0.03846407309174538
10.399244,0.03781350329518318
10.418482,0.03712688013911247
10.435689,0.03642182797193527
10.453166,0.03572281450033188
10.470661,0.03505925089120865
10.488326,0.03443429246544838
10.512142,0.033827461302280426
10.530615,0.03321724757552147
10.546257,0.032593321055173874
10.567386,0.03196864202618599
10.585881,0.031359054148197174
10.601881,0.0307737048715353
10.618882,0.0302090086042881
10.636661,0.029654309153556824
10.652658,0.029101651161909103
10.669737,0.028548425063490868
10.694942,0.02799946628510952
10.713407,0.027460450306534767
10.729605,0.02693581022322178
10.747271,0.026425963267683983
10.766555,0.025928322225809097
10.781397,0.02543913573026657
10.795567,0.02495541237294674
10.810568,0.02447662688791752
10.828577,0.02400372363626957
10.845706,0.023539002984762192
10.870753,0.02308405004441738
10.888975,0.022639542818069458
10.909361,0.022204961627721786
10.926631,0.021778753027319908
10.944194,0.02135968580842018
10.961219,0.020946700125932693
10.97977,0.02053993195295334
10.99679,0.020139681175351143
11.012269,0.0197468139231205
11.028022,0.019361602142453194
11.055738,0.018984246999025345
11.075307,0.018614502623677254
11.090306,0.018251938745379448
11.106806,0.01789616234600544
11.125587,0.017546793445944786
11.143087,0.017203763127326965
11.159525,0.016866791993379593
11.175525,0.016536027193069458
11.192298,0.01621134579181671
11.211215,0.015892798081040382
11.265377,0.015580272302031517
11.379747,0.01527376938611269
11.40375,0.014973140321671963
11.425748,0.014678344130516052
11.455707,0.014389271847903728
11.473973,0.0141059011220932
11.489999,0.01382811926305294
11.507076,0.013555970042943954
11.525564,0.013289461843669415
11.541649,0.01302890945225954
11.568273,0.012774692848324776
11.589032,0.012527736835181713
11.60867,0.012289647944271564
11.62608,0.012063421308994293
11.641669,0.01185387372970581
11.65956,0.011668441817164421
11.677291,0.011514917016029358
11.694754,0.011397321708500385
11.713529,0.011289804242551327
11.731493,0.011145759373903275
11.755217,0.010869534686207771
11.775725,0.010482832789421082
11.794111,0.010093934834003448
11.815068,0.009854774922132492
11.832065,0.009759057313203812
11.850421,0.009658725932240486
11.867162,0.009447685442864895
11.884136,0.009154791943728924
11.899136,0.008907425217330456
11.915022,0.008761052042245865
11.940116,0.00865346472710371
11.958896,0.008497257716953754
11.974307,0.008277148008346558
11.993723,0.008063399232923985
12.010724,0.007907993160188198
12.028779,0.007790607865899801
12.045781,0.007655830588191748
12.063558,0.007480868138372898
12.080358,0.007299861870706081
12.098699,0.007149784825742245
12.122699,0.007029151078313589
12.141014,0.006906417664140463
12.160909,0.006761104799807072
12.178985,0.006607751362025738
12.196984,0.006470356602221727
12.214445,0.00635336060076952
12.229443,0.006239732727408409
12.248221,0.006114685907959938
12.265086,0.00598326837643981
12.285252,0.005859377793967724
12.311673,0.005748693831264973
12.331003,0.005643741227686405
12.349503,0.005534783471375704
12.368385,0.0054212575778365135
12.385381,0.0053095947951078415
12.402237,0.005205554887652397
12.418581,0.005108171608299017
12.437838,0.005012201610952616
12.454791,0.004914361983537674
12.471796,0.004815571941435337
12.496736,0.004719468764960766
12.516166,0.004628196358680725
12.533847,0.004540891852229834
12.552005,0.004455143585801125
12.569509,0.004369165748357773
12.584508,0.004283379763364792
12.601006,0.004199315793812275
12.620025,0.004118229262530804
12.635531,0.0040401252917945385
12.65294,0.003963966388255358
12.67957,0.003888706909492612
12.697823,0.0038140101823955774
12.716173,0.003740354673936963
12.739276,0.003668447257950902
12.759213,0.0035986476577818394
12.78107,0.0035308380611240864
12.799255,0.003464495064690709
12.818806,0.0033992065582424402
12.841874,0.003334806067869067
12.861051,0.0032714763656258583
12.890908,0.003209461458027363
12.908567,0.0031489524990320206
12.929738,0.00308996275998652
12.951772,0.003032288048416376
12.969771,0.0029757574666291475
12.984889,0.0029202450532466173
13.001889,0.002865702146664262
13.020615,0.002812145510688424
13.036613,0.0027596603613346815
13.055333,0.0027083035092800856
13.07926,0.002658093348145485
13.098317,0.0026089686434715986
13.11573,0.002560855820775032
13.136928,0.0025137101765722036
13.154429,0.0024674616288393736
13.177907,0.0024220768827944994
13.196545,0.0023775766603648663
13.218582,0.002333930693566799
13.240288,0.0022911604028195143
13.257759,0.0022492448333650827
13.315259,0.002208193764090538
13.333526,0.002167990431189537
13.352699,0.002128591760993004
13.372073,0.0020899747032672167
13.391437,0.0020521339029073715
13.407487,0.002015024423599243
13.423697,0.0019786464981734753
13.439932,0.001942964387126267
13.459744,0.0019079848425462842
13.48199,0.0018736812053248286
13.515282,0.0018400427652522922
13.538282,0.0018070435617119074
13.562898,0.0017746982630342245
13.586311,0.001742978347465396
13.606312,0.0017118798568844795
13.626664,0.0016813866095617414
13.646426,0.0016514835879206657
13.664283,0.001622155075892806
13.682468,0.0015934215625748038
13.712122,0.001565221813507378
13.747014,0.0015376071678474545
13.765832,0.0015105155762284994
13.789251,0.0014839922077953815
13.80725,0.0014580234419554472
13.824981,0.001432639779523015
13.843498,0.0014078788226470351
13.862869,0.0013838047161698341
13.884597,0.001360581023618579
13.905154,0.0013384780613705516
13.924003,0.0013178818626329303
13.946463,0.001299770548939705
13.963766,0.0012853186344727874
13.981169,0.0012779654935002327
13.999457,0.0012808387400582433
14.017253,0.0013062040088698268
14.03259,0.0013590326998382807
14.050059,0.0014798612101003528
14.06445,0.0016434265999123454
14.082488,0.0019433231791481376
14.09895,0.0021185290534049273
14.129142,0.0022662184201180935
14.146478,0.001879770657978952
14.163652,0.001365977106615901
14.17765,0.0010407789377495646
14.194443,0.0011726407101377845
14.210966,0.001435419195331633
14.229943,0.001343530253507197
14.247237,0.0010513820452615619
14.26566,0.0009703937685117126
