timespan,loss
4.233561,10.072967529296875
4.263563,10.072145462036133
4.292494,10.071510314941406
4.327385,10.070816040039062
4.374162,10.069901466369629
4.408008,10.06882381439209
4.43969,10.06776237487793
4.471766,10.06686019897461
4.505146,10.066094398498535
4.537067,10.065336227416992
4.577422,10.06447696685791
4.622978,10.063521385192871
4.661172,10.062561988830566
4.698703,10.061676025390625
4.746451,10.060867309570312
4.781652,10.06006145477295
4.813831,10.059194564819336
4.845757,10.058265686035156
4.879109,10.057324409484863
4.916088,10.056419372558594
4.946695,10.055554389953613
4.9787,10.054697036743164
5.014048,10.053808212280273
5.042964,10.052886009216309
5.085814,10.051960945129395
5.120539,10.051056861877441
5.157504,10.050174713134766
5.182505,10.049293518066406
5.213177,10.048392295837402
5.240582,10.047470092773438
5.270582,10.046541213989258
5.299584,10.045623779296875
5.330342,10.04471206665039
5.357345,10.04379653930664
5.39334,10.042868614196777
5.422506,10.041929244995117
5.453235,10.04098892211914
5.475842,10.040053367614746
5.502842,10.039122581481934
5.528839,10.038186073303223
5.552839,10.037240982055664
5.577839,10.036290168762207
5.601839,10.035335540771484
5.628014,10.034383773803711
5.665018,10.033431053161621
5.694015,10.032471656799316
5.720017,10.03150749206543
5.747013,10.030536651611328
5.780632,10.029565811157227
5.806128,10.028594017028809
5.830162,10.027618408203125
5.857165,10.02663803100586
5.88735,10.025653839111328
5.911851,10.024665832519531
5.946853,10.023675918579102
5.972614,10.022684097290039
5.999615,10.021688461303711
6.020614,10.020689964294434
6.045615,10.019685745239258
6.072633,10.018677711486816
6.098618,10.017667770385742
6.122613,10.016655921936035
6.150723,10.015639305114746
6.176414,10.014618873596191
6.211415,10.013595581054688
6.235763,10.012569427490234
6.262306,10.011540412902832
6.287797,10.010507583618164
6.319064,10.009472846984863
6.345818,10.008431434631348
6.371318,10.007390022277832
6.397317,10.006346702575684
6.421537,10.005298614501953
6.447535,10.00424575805664
6.479501,10.003190994262695
6.504215,10.0021333694458
6.529024,10.00107192993164
6.560352,10.000009536743164
6.587907,9.998944282531738
6.618408,9.997873306274414
6.64591,9.996800422668457
6.675188,9.995723724365234
6.703295,9.994643211364746
6.731239,9.993560791015625
6.779631,9.992471694946289
6.826131,9.991381645202637
6.86363,9.99028491973877
6.905082,9.989187240600586
6.938178,9.988083839416504
6.972954,9.986973762512207
7.014751,9.985860824584961
7.055863,9.98473834991455
7.096162,9.983612060546875
7.130478,9.982476234436035
7.225192,9.98133373260498
7.25929,9.980180740356445
7.291146,9.979018211364746
7.325676,9.977839469909668
7.356581,9.976649284362793
7.396911,9.975434303283691
7.440139,9.974197387695312
7.470569,9.972929954528809
7.497999,9.971626281738281
7.534314,9.970280647277832
7.576491,9.968893051147461
7.603498,9.967466354370117
7.628235,9.966022491455078
7.656117,9.96458911895752
7.678118,9.963207244873047
7.703122,9.961892127990723
7.734419,9.9606351852417
7.761575,9.959399223327637
7.78794,9.958154678344727
7.815907,9.95687198638916
7.856891,9.955526351928711
7.89643,9.954093933105469
7.923426,9.95255184173584
7.952709,9.950836181640625
7.978312,9.948774337768555
8.007057,9.945718765258789
8.032056,9.939658164978027
8.060054,9.934494018554688
8.120557,9.93062686920166
8.197022,9.92516803741455
8.240528,9.919600486755371
8.286056,9.908149719238281
8.323555,9.874671936035156
8.364056,9.865872383117676
8.403558,9.814411163330078
8.440054,9.803445816040039
8.485357,9.730971336364746
8.52588,9.729849815368652
8.571208,9.6886625289917
8.616139,9.653915405273438
8.653628,9.60164737701416
8.686635,9.551295280456543
8.710981,9.521611213684082
8.739968,9.470017433166504
8.771422,9.422669410705566
8.803782,9.373485565185547
8.830842,9.32413101196289
8.858137,9.281078338623047
8.898498,9.237829208374023
8.930676,9.191880226135254
8.971179,9.146008491516113
9.004724,9.10167121887207
9.035052,9.056906700134277
9.069328,9.00974178314209
9.09624,8.960948944091797
9.134302,8.912711143493652
9.1623,8.865102767944336
9.188134,8.816241264343262
9.220141,8.765183448791504
9.248451,8.712823867797852
9.282452,8.660674095153809
9.313934,8.609204292297363
9.348928,8.557785034179688
9.44428,8.505815505981445
9.48479,8.452978134155273
9.5222,8.39919376373291
9.555929,8.344619750976562
9.587974,8.28575325012207
9.61597,8.218154907226562
9.644038,8.12631607055664
9.681204,7.926023006439209
9.713644,7.739142894744873
9.745645,7.569067001342773
9.774473,7.452147483825684
9.800211,7.414737224578857
9.827719,7.389369964599609
9.858222,7.284470081329346
9.88617,7.086148738861084
9.911408,6.958841323852539
9.939,6.898756504058838
9.977998,6.737590789794922
10.004001,6.585423946380615
10.03308,6.471345901489258
10.062079,6.446013927459717
10.090085,6.437796592712402
10.11608,6.347781181335449
10.146436,6.1842169761657715
10.176855,6.224392890930176
10.209628,5.94590425491333
10.239652,6.008241176605225
10.283262,6.035306930541992
10.31279,5.879781246185303
10.340381,5.980381488800049
10.367889,5.8108320236206055
10.40814,5.819494724273682
10.444629,5.833687782287598
10.48314,5.830028533935547
10.517211,5.822781085968018
10.555135,5.811457633972168
10.592921,5.798330307006836
10.675956,5.79063081741333
10.707404,5.789236068725586
10.735895,5.789570331573486
10.761513,5.78964376449585
10.792516,5.78941535949707
10.821826,5.78874397277832
10.852824,5.78612756729126
10.895822,5.779794692993164
10.948729,5.772798538208008
11.005695,5.769179821014404
11.066039,5.765923023223877
11.097534,5.76315975189209
11.144372,5.761597156524658
11.22062,5.760097980499268
11.283556,5.75750207901001
11.328964,5.754332542419434
11.381273,5.7514967918396
11.438222,5.748713970184326
11.492827,5.745323181152344
11.551594,5.7416253089904785
11.614569,5.738290309906006
11.658312,5.7351861000061035
11.700619,5.73173189163208
11.746658,5.727914333343506
11.794648,5.724174499511719
11.843401,5.720584869384766
11.892862,5.71674919128418
11.935416,5.712400913238525
11.974416,5.707644462585449
12.017416,5.702591896057129
12.076063,5.697228908538818
12.119564,5.691761493682861
12.160578,5.686495304107666
12.195579,5.681278705596924
12.231851,5.67575740814209
12.263054,5.669865131378174
12.295351,5.6638031005859375
12.33388,5.657505989074707
12.366893,5.650381565093994
12.395743,5.6420578956604
12.434799,5.632757186889648
12.463043,5.622779369354248
12.491246,5.611999034881592
12.521049,5.600480079650879
12.550045,5.588963031768799
12.58045,5.577919006347656
12.616954,5.566921710968018
12.651453,5.555471897125244
12.679456,5.54329252243042
12.706456,5.529950141906738
12.759955,5.514961242675781
12.813957,5.4979963302612305
12.854958,5.478810787200928
12.899466,5.457169532775879
12.937467,5.432534217834473
12.972466,5.402851104736328
13.00246,5.3629865646362305
13.028461,5.2865824699401855
13.057465,5.207211017608643
13.08493,4.939291000366211
13.118932,4.677889347076416
13.151363,4.1550750732421875
13.190864,4.399423122406006
13.226362,5.370820999145508
13.259364,4.2097368240356445
13.299272,3.9546408653259277
13.350243,4.2357025146484375
13.400432,3.646775484085083
13.440301,3.240252733230591
13.534134,3.240760326385498
13.698768,2.7914106845855713
13.742268,2.3453547954559326
13.777767,2.6490280628204346
13.819264,2.2241270542144775
13.862763,2.7239339351654053
13.893765,2.2057669162750244
13.924889,2.2190515995025635
13.957143,2.192183256149292
13.988144,2.135002613067627
14.020641,2.1439740657806396
14.06014,2.204355001449585
14.089191,2.194638729095459
14.117713,2.148369550704956
14.147787,2.1110401153564453
14.172791,2.0631513595581055
14.203889,2.0496597290039062
14.236865,2.035989284515381
14.264864,2.008420705795288
14.300169,1.9638915061950684
14.337319,1.9521793127059937
14.38258,1.9433050155639648
14.414849,1.9262751340866089
14.448703,1.9152220487594604
14.481401,1.8875058889389038
14.516608,1.86478853225708
14.554543,1.851792573928833
14.591306,1.836113691329956
14.627765,1.8165452480316162
14.66481,1.7924827337265015
14.700138,1.7641905546188354
14.7965,1.7373270988464355
14.827075,1.7159442901611328
14.85955,1.6956150531768799
14.889774,1.6715996265411377
14.920059,1.6431963443756104
14.950786,1.6150434017181396
14.980624,1.589768886566162
15.011587,1.5664684772491455
15.036088,1.5410268306732178
15.06359,1.5124326944351196
15.102587,1.4822826385498047
15.128087,1.4533475637435913
15.159906,1.4251564741134644
15.190539,1.395599365234375
15.224583,1.3639142513275146
15.260741,1.3318548202514648
15.293193,1.301952600479126
15.331199,1.274672031402588
15.363785,1.2475557327270508
15.398476,1.219452977180481
15.456104,1.1907715797424316
15.495524,1.1621952056884766
15.535382,1.1337038278579712
15.576465,1.1047283411026
15.611867,1.075547218322754
15.643865,1.046909213066101
15.671874,1.0190261602401733
15.70137,0.9914427399635315
15.731867,0.9635728597640991
15.762367,0.9357237815856934
15.801865,0.9084601402282715
15.832365,0.8819264769554138
15.860653,0.8558847904205322
15.893653,0.8301792144775391
15.919654,0.8050019145011902
15.946674,0.7804276943206787
15.976657,0.7562968730926514
16.002652,0.7324277758598328
16.031643,0.7086521983146667
16.059159,0.684994101524353
16.096158,0.6616619229316711
16.123164,0.6388042569160461
16.151695,0.6163532137870789
16.182198,0.5941507816314697
16.214365,0.5722823143005371
16.244388,0.5507391095161438
16.2738,0.5294402241706848
16.307172,0.5085387229919434
16.34096,0.48766031861305237
16.374768,0.46656742691993713
16.430732,0.4457993507385254
16.463525,0.4267384707927704
16.498592,0.40755680203437805
16.539194,0.38956135511398315
16.573344,0.3805202841758728
16.611895,0.35988447070121765
16.647914,0.33875811100006104
16.680877,0.3269200325012207
16.718149,0.3098111152648926
16.7601,0.29233840107917786
16.800595,0.2804443836212158
16.832597,0.26444879174232483
16.859596,0.24913598597049713
16.887036,0.2376151978969574
16.914828,0.2253383994102478
16.942329,0.21556077897548676
16.967328,0.20319941639900208
16.995348,0.191105455160141
17.022114,0.183563232421875
17.049114,0.17606671154499054
17.086054,0.16815316677093506
17.111753,0.1615518182516098
17.143769,0.15542396903038025
17.171811,0.15116320550441742
17.207808,0.14712859690189362
17.241372,0.14187900722026825
17.27036,0.1384211778640747
17.299608,0.13578471541404724
17.333741,0.1320556253194809
17.376012,0.1289174109697342
17.422287,0.12666164338588715
17.453349,0.1240134909749031
17.48293,0.12091336399316788
17.51193,0.11838788539171219
17.53893,0.11613109707832336
17.567929,0.11323117464780807
17.595974,0.11054929345846176
17.624469,0.1083226203918457
17.651965,0.10579711198806763
17.675965,0.10344555228948593
17.718471,0.10140857100486755
17.748883,0.09916212409734726
17.7789,0.09706995636224747
17.803881,0.09529019892215729
17.832169,0.09342964738607407
17.856168,0.09168192744255066
17.883445,0.09008079022169113
17.911966,0.08849019557237625
17.940447,0.08700020611286163
17.976729,0.08549701422452927
18.083171,0.08403895795345306
18.11717,0.0826379656791687
18.154952,0.08122960478067398
18.190453,0.07983972877264023
18.230999,0.07842360436916351
18.268648,0.0770605057477951
18.32215,0.07575847208499908
18.361652,0.0744723305106163
18.418699,0.07324162870645523
18.461405,0.07203525304794312
18.544472,0.07084524631500244
18.619971,0.06970208138227463
18.667969,0.06857328116893768
18.712471,0.06745698302984238
18.74997,0.06636989116668701
18.781475,0.06529930979013443
18.811972,0.06423261761665344
18.846108,0.06317263096570969
18.882108,0.062134262174367905
18.913988,0.06111495569348335
18.957988,0.060096900910139084
18.988715,0.05909063667058945
19.024214,0.058103013783693314
19.066716,0.05712928622961044
19.104214,0.05617130547761917
19.136214,0.05522485822439194
19.176213,0.054291658103466034
19.221408,0.05337541922926903
19.257116,0.05247325822710991
19.290151,0.051585376262664795
19.35297,0.05070996284484863
19.391119,0.04984605684876442
19.436598,0.04899488762021065
19.496487,0.04815369099378586
19.543651,0.04732410982251167
19.58972,0.04650600999593735
19.628776,0.04569973424077034
19.666774,0.0449046716094017
19.710276,0.04412110522389412
19.748861,0.04334745556116104
19.794145,0.04258664697408676
19.831958,0.04183467477560043
19.88449,0.04109269008040428
19.968488,0.040357038378715515
20.013488,0.03962782397866249
20.073954,0.03890446573495865
20.112205,0.03818920627236366
20.156769,0.037485748529434204
20.203351,0.036797307431697845
20.240074,0.036123860627412796
20.297925,0.035462506115436554
20.340226,0.03480858355760574
20.412227,0.03416014090180397
20.459729,0.03351861983537674
20.502799,0.03288721665740013
20.53862,0.03226838260889053
20.581554,0.031661372631788254
20.618552,0.031063208356499672
20.65355,0.03047201968729496
20.686547,0.029888689517974854
20.740001,0.029315991327166557
20.779995,0.028754374012351036
20.823701,0.02820156328380108
20.870701,0.027656136080622673
20.924701,0.027119124308228493
20.970201,0.026592222973704338
21.018773,0.02607457898557186
21.062711,0.025564486160874367
21.137709,0.025062374770641327
21.203115,0.024569429457187653
21.301765,0.02408515475690365
21.362008,0.02360828034579754
21.407295,0.023139260709285736
21.470784,0.022678807377815247
21.52694,0.022226227447390556
21.576106,0.0217808298766613
21.617758,0.021343166008591652
21.663845,0.020913440734148026
21.793532,0.02049103192985058
21.887039,0.020075663924217224
21.9397,0.019667839631438255
21.988171,0.019267281517386436
22.049365,0.018873589113354683
22.108928,0.018486810848116875
22.144826,0.01810716837644577
22.185567,0.017734341323375702
22.232161,0.017368007451295853
22.273515,0.017008384689688683
22.328616,0.016655337065458298
22.379788,0.016308706253767014
22.442498,0.01596832647919655
22.486499,0.015634285286068916
22.5265,0.015306413173675537
22.558997,0.014984645880758762
22.589998,0.014668736606836319
22.6335,0.014358810149133205
22.670498,0.014054758474230766
22.704955,0.013756387867033482
22.754457,0.013463607057929039
22.805397,0.013176403939723969
22.91741,0.012894740328192711
22.960828,0.012618407607078552
22.992828,0.012347382493317127
23.031621,0.012081564404070377
23.07162,0.011820901185274124
23.131618,0.011565299704670906
23.217849,0.011314679868519306
23.309351,0.011068938300013542
23.385468,0.010827992111444473
23.464378,0.010591812431812286
23.599262,0.010360267013311386
23.742117,0.010133326053619385
23.870539,0.009910883381962776
23.93572,0.009692879393696785
24.004191,0.009479228407144547
24.057074,0.00926988571882248
24.117699,0.00906476378440857
24.172199,0.008863765746355057
24.273423,0.008666867390275002
24.336184,0.008474021218717098
24.419552,0.0082851005718112
24.482978,0.008100085891783237
24.542211,0.007918909192085266
24.585742,0.0077414968982338905
24.627303,0.007567787542939186
24.66929,0.0073977247811853886
24.711437,0.007231237832456827
24.754274,0.007068280130624771
24.799174,0.006908792536705732
24.841379,0.006752692628651857
24.89395,0.006599938031286001
24.926906,0.006450436543673277
24.96268,0.006304169539362192
25.015374,0.006161029916256666
25.056855,0.00602097250521183
25.095442,0.0058839512057602406
25.135892,0.0057498798705637455
25.174865,0.005618715193122625
25.222366,0.005490430630743504
25.303442,0.0053649041801691055
25.41863,0.0052421120926737785
25.465282,0.005122025962918997
25.507278,0.0050045340321958065
25.570226,0.004889635369181633
25.637472,0.0047772591933608055
25.687426,0.004667377099394798
25.742423,0.004559933207929134
25.789031,0.004454863257706165
25.826535,0.0043521905317902565
25.866536,0.004251893609762192
25.91308,0.004153979476541281
25.955077,0.004058557562530041
25.994538,0.003965839743614197
26.031538,0.0038761324249207973
26.067905,0.0037901820614933968
26.097898,0.0037086906377226114
26.131455,0.003633436979725957
26.167654,0.003564117942005396
26.19991,0.003502544714137912
26.227218,0.0034382552839815617
26.269576,0.0033680424094200134
26.299352,0.003270322224125266
26.325479,0.0031605984549969435
26.359188,0.003061075462028384
26.389868,0.002994127571582794
26.419488,0.0029452089220285416
26.450417,0.002881573745980859
26.476417,0.002798460889607668
26.505867,0.0027178179007023573
26.528866,0.002659253077581525
26.571862,0.002608507638797164
26.60459,0.002543587936088443
26.634237,0.002472673309966922
26.665238,0.002414389280602336
26.694387,0.002365544904023409
26.722168,0.002310257637873292
26.750402,0.0022485314402729273
26.781928,0.002193824853748083
26.809819,0.0021471644286066294
26.836317,0.0020977072417736053
26.872316,0.002043758053332567
26.900818,0.001993855694308877
26.923316,0.0019499680493026972
26.946817,0.001904921024106443
26.978034,0.0018569862004369497
27.004031,0.00181201274972409
27.030031,0.001771274721249938
27.057028,0.001730012008920312
27.089031,0.001687169075012207
27.119033,0.0016466176602989435
27.172739,0.0016090611461549997
27.21795,0.0015713084721937776
27.254162,0.0015328212175518274
27.299507,0.0014962577261030674
27.346448,0.0014617876149713993
27.38932,0.001427251729182899
27.436755,0.0013926009414717555
27.521984,0.001359487883746624
27.580947,0.001327916164882481
27.65756,0.001296483096666634
27.819236,0.0012651969445869327
27.860072,0.0012351592304185033
27.905759,0.0012063047615811229
27.988948,0.001177741913124919
28.029678,0.0011494632344692945
28.066645,0.0011221679160371423
28.102749,0.00109585199970752
28.141147,0.0010699238628149033
28.178061,0.0010443327482789755
28.216867,0.0010195189388468862
28.280733,0.0009955362183973193
