10.26
16.01
20.01
20.01
22.36
23.68
24.14
24.14
24.1
24.11
24.11
24.09
24.09
24
23.98
23.99
24
24
24.39
24.46
24.47
24.47
24.46
24.45
24.45
24.45
23.02
22.48
22.18
22.12
21.79
21.76
21.76
21.77
21.77
21.58
21.41
21.34
21.2
21.17
20.49
20.48
20.36
20.3
20.22
19.77
18.74
18.08
16.48
13.3
12.71
12.64
12.18
11.99
11.98
11.99
11.99
11.98
11.94
11.89
11.75
11.68
12.62
13.87
14.72
14.72
14.71
14.71
14.71
15.25
16.02
16.01
16.03
16.27
16.27
16.27
16.27
16.27
16.27
16.27
16.27
16.27
16.27
16.27
16.22
16.08
15.56
14.27
14.18
13.72
13.65
13.65
13.64
13.59
12.86
12.2
11.73
11.74
11.75
11.77
12.14
12.36
12.36
12.36
12.4
12.61
12.61
12.61
12.82
13.22
13.22
13.22
13.67
14.03
15.28
15.25
15.25
15.3
15.74
15.93
16.29
16.43
16.42
16.43
16.43
16.43
16.46
16.5
16.5
16.5
16.5
16.47
16.45
16.45
16.45
16.65
16.9
16.9
16.7
16.46
16.28
16.1
16.1
16.02
15.26
15.03
14.98
14.8
14.64
14.56
