LV_TRG#2 Time;LV_TRG#2 ValueY;LV_ACT#2 Time;LV_ACT#2 ValueY;STP_POS#2 Time;STP_POS#2 ValueY;CST_SPD#2 Time;CST_SPD#2 ValueY;TND_W Time;TND_W ValueY;Auto_SPD_SET Time;Auto_SPD_SET ValueY
2021/4/10 17:55:28;80;2021/4/10 17:55:28;9.95848998427391E-02;2021/4/10 17:55:28;0;2021/4/10 17:55:28;0;2021/4/10 17:55:28;0.151912689208984;;
2021/4/10 17:55:28;80;2021/4/10 17:55:28;7.18961954116821E-02;2021/4/10 17:55:28;0;2021/4/10 17:55:28;0;2021/4/10 17:55:28;0.151912689208984;;
2021/4/10 17:55:29;80;2021/4/10 17:55:29;6.95421397686005E-02;2021/4/10 17:55:29;0;2021/4/10 17:55:29;0;2021/4/10 17:55:29;0.151912689208984;;
2021/4/10 17:55:29;80;2021/4/10 17:55:29;6.09345510601997E-02;2021/4/10 17:55:29;0;2021/4/10 17:55:29;0;2021/4/10 17:55:29;0.146484375;;
2021/4/10 17:55:30;80;2021/4/10 17:55:30;7.82729983329773E-02;2021/4/10 17:55:30;0;2021/4/10 17:55:30;0;2021/4/10 17:55:30;0.146484375;;
2021/4/10 17:55:30;80;2021/4/10 17:55:30;8.72646197676659E-02;2021/4/10 17:55:30;0;2021/4/10 17:55:30;0;2021/4/10 17:55:30;9.22317504882813E-02;;
2021/4/10 17:55:31;80;2021/4/10 17:55:31;9.48597341775894E-02;2021/4/10 17:55:31;0;2021/4/10 17:55:31;0;2021/4/10 17:55:31;0.146484375;;
2021/4/10 17:55:31;80;2021/4/10 17:55:31;8.96730273962021E-02;2021/4/10 17:55:31;0;2021/4/10 17:55:31;0;2021/4/10 17:55:31;0.151912689208984;;
2021/4/10 17:55:32;80;2021/4/10 17:55:32;9.06685888767242E-02;2021/4/10 17:55:32;0;2021/4/10 17:55:32;0;2021/4/10 17:55:32;0.103084564208984;;
2021/4/10 17:55:32;80;2021/4/10 17:55:32;0.076137587428093;2021/4/10 17:55:32;0;2021/4/10 17:55:32;0;2021/4/10 17:55:32;0.200740814208984;;
2021/4/10 17:55:33;80;2021/4/10 17:55:33;9.29641127586365E-02;2021/4/10 17:55:33;0;2021/4/10 17:55:33;0;2021/4/10 17:55:33;0.151912689208984;;
2021/4/10 17:55:33;80;2021/4/10 17:55:33;9.46411117911339E-02;2021/4/10 17:55:33;0;2021/4/10 17:55:33;0;2021/4/10 17:55:33;0.108509063720703;;
2021/4/10 17:55:34;80;2021/4/10 17:55:34;0.1067710891366;2021/4/10 17:55:34;0;2021/4/10 17:55:34;0;2021/4/10 17:55:34;0.151912689208984;;
2021/4/10 17:55:34;80;2021/4/10 17:55:34;9.14363190531731E-02;2021/4/10 17:55:34;0;2021/4/10 17:55:34;0;2021/4/10 17:55:34;0.200740814208984;;
2021/4/10 17:55:35;80;2021/4/10 17:55:35;9.73707735538483E-02;2021/4/10 17:55:35;0;2021/4/10 17:55:35;0;2021/4/10 17:55:35;0.200740814208984;;
2021/4/10 17:55:35;80;2021/4/10 17:55:35;8.79046097397804E-02;2021/4/10 17:55:35;0;2021/4/10 17:55:35;0;2021/4/10 17:55:35;0.200740814208984;;
2021/4/10 17:55:36;80;2021/4/10 17:55:36;0.083294153213501;2021/4/10 17:55:36;0;2021/4/10 17:55:36;0;2021/4/10 17:55:36;0.200740814208984;;
2021/4/10 17:55:36;80;2021/4/10 17:55:36;9.29193422198296E-02;2021/4/10 17:55:36;0;2021/4/10 17:55:36;0;2021/4/10 17:55:36;0.200740814208984;;
2021/4/10 17:55:37;80;2021/4/10 17:55:37;9.59493666887283E-02;2021/4/10 17:55:37;0;2021/4/10 17:55:37;0;2021/4/10 17:55:37;0.151912689208984;;
2021/4/10 17:55:37;80;2021/4/10 17:55:37;0.063838042318821;2021/4/10 17:55:37;0;2021/4/10 17:55:37;0;2021/4/10 17:55:37;0.151912689208984;;
2021/4/10 17:55:38;80;2021/4/10 17:55:38;5.23663386702538E-02;2021/4/10 17:55:38;0;2021/4/10 17:55:38;0;2021/4/10 17:55:38;0.151912689208984;;
2021/4/10 17:55:38;80;2021/4/10 17:55:38;7.39683583378792E-02;2021/4/10 17:55:38;0;2021/4/10 17:55:38;0;2021/4/10 17:55:38;0.151912689208984;;
2021/4/10 17:55:39;80;2021/4/10 17:55:39;8.43902006745338E-02;2021/4/10 17:55:39;0;2021/4/10 17:55:39;0;2021/4/10 17:55:39;0.200740814208984;;
2021/4/10 17:55:39;80;2021/4/10 17:55:39;8.66511464118958E-02;2021/4/10 17:55:39;0;2021/4/10 17:55:39;0;2021/4/10 17:55:39;0.151912689208984;;
2021/4/10 17:55:40;80;2021/4/10 17:55:40;9.47539284825325E-02;2021/4/10 17:55:40;0;2021/4/10 17:55:40;0;2021/4/10 17:55:40;0.103084564208984;;
2021/4/10 17:55:40;80;2021/4/10 17:55:40;6.04904592037201E-02;2021/4/10 17:55:40;0;2021/4/10 17:55:40;0;2021/4/10 17:55:40;0.103084564208984;;
2021/4/10 17:55:41;80;2021/4/10 17:55:41;9.95087325572968E-02;2021/4/10 17:55:41;0;2021/4/10 17:55:41;0;2021/4/10 17:55:41;0.103084564208984;;
2021/4/10 17:55:41;80;2021/4/10 17:55:41;3.95162515342236E-02;2021/4/10 17:55:41;0;2021/4/10 17:55:41;0;2021/4/10 17:55:41;0.103084564208984;;
2021/4/10 17:55:42;80;2021/4/10 17:55:42;6.14155270159245E-02;2021/4/10 17:55:42;0;2021/4/10 17:55:42;0;2021/4/10 17:55:42;0.103084564208984;;
2021/4/10 17:55:42;80;2021/4/10 17:55:42;8.09831321239471E-02;2021/4/10 17:55:42;0;2021/4/10 17:55:42;0;2021/4/10 17:55:42;9.22317504882813E-02;;
2021/4/10 17:55:43;80;2021/4/10 17:55:43;7.72867351770401E-02;2021/4/10 17:55:43;0;2021/4/10 17:55:43;0;2021/4/10 17:55:43;9.22317504882813E-02;;
2021/4/10 17:55:43;80;2021/4/10 17:55:43;2.93652098625898E-02;2021/4/10 17:55:43;0;2021/4/10 17:55:43;0;2021/4/10 17:55:43;9.22317504882813E-02;;
2021/4/10 17:55:44;80;2021/4/10 17:55:44;3.29042710363865E-02;2021/4/10 17:55:44;0;2021/4/10 17:55:44;0;2021/4/10 17:55:44;9.22317504882813E-02;;
2021/4/10 17:55:44;80;2021/4/10 17:55:44;7.65927731990814E-02;2021/4/10 17:55:44;0;2021/4/10 17:55:44;0;2021/4/10 17:55:44;0.103084564208984;;
2021/4/10 17:55:45;80;2021/4/10 17:55:45;9.47734862565994E-02;2021/4/10 17:55:45;0;2021/4/10 17:55:45;0;2021/4/10 17:55:45;0.103084564208984;;
2021/4/10 17:55:45;80;2021/4/10 17:55:45;8.20609405636787E-02;2021/4/10 17:55:45;0;2021/4/10 17:55:45;0;2021/4/10 17:55:45;0.103084564208984;;
2021/4/10 17:55:46;80;2021/4/10 17:55:46;9.10573229193687E-02;2021/4/10 17:55:46;0;2021/4/10 17:55:46;0;2021/4/10 17:55:46;0.151912689208984;;
2021/4/10 17:55:46;80;2021/4/10 17:55:46;0.103396959602833;2021/4/10 17:55:46;0;2021/4/10 17:55:46;0;2021/4/10 17:55:46;0.450309753417969;;
2021/4/10 17:55:47;80;2021/4/10 17:55:47;0.10550681501627;2021/4/10 17:55:47;0;2021/4/10 17:55:47;0;2021/4/10 17:55:47;0.352649688720703;;
2021/4/10 17:55:47;80;2021/4/10 17:55:47;0.106732092797756;2021/4/10 17:55:47;0;2021/4/10 17:55:47;0;2021/4/10 17:55:47;0.401477813720703;;
2021/4/10 17:55:48;80;2021/4/10 17:55:48;8.32397490739822E-02;2021/4/10 17:55:48;0;2021/4/10 17:55:48;0;2021/4/10 17:55:48;0.401477813720703;;
2021/4/10 17:55:48;80;2021/4/10 17:55:48;6.10344409942627E-02;2021/4/10 17:55:48;0;2021/4/10 17:55:48;0;2021/4/10 17:55:48;0.352649688720703;;
2021/4/10 17:55:49;80;2021/4/10 17:55:49;7.84151405096054E-02;2021/4/10 17:55:49;0;2021/4/10 17:55:49;0;2021/4/10 17:55:49;0.352649688720703;;
2021/4/10 17:55:49;80;2021/4/10 17:55:49;8.53991732001305E-02;2021/4/10 17:55:49;0;2021/4/10 17:55:49;0;2021/4/10 17:55:49;0.352649688720703;;
2021/4/10 17:55:50;80;2021/4/10 17:55:50;0.117271788418293;2021/4/10 17:55:50;0;2021/4/10 17:55:50;0;2021/4/10 17:55:50;0.352649688720703;;
2021/4/10 17:55:50;80;2021/4/10 17:55:50;9.48843732476234E-02;2021/4/10 17:55:50;0;2021/4/10 17:55:50;0;2021/4/10 17:55:50;0.352649688720703;;
2021/4/10 17:55:51;80;2021/4/10 17:55:51;0.087136298418045;2021/4/10 17:55:51;0;2021/4/10 17:55:51;0;2021/4/10 17:55:51;0.352649688720703;;
2021/4/10 17:55:51;80;2021/4/10 17:55:51;8.87416377663612E-02;2021/4/10 17:55:51;0;2021/4/10 17:55:51;0;2021/4/10 17:55:51;0.352649688720703;;
2021/4/10 17:55:52;80;2021/4/10 17:55:52;8.98987576365471E-02;2021/4/10 17:55:52;0;2021/4/10 17:55:52;0;2021/4/10 17:55:52;0.352649688720703;;
2021/4/10 17:55:52;80;2021/4/10 17:55:52;9.51950922608376E-02;2021/4/10 17:55:52;0;2021/4/10 17:55:52;0;2021/4/10 17:55:52;0.352649688720703;;
2021/4/10 17:55:53;80;2021/4/10 17:55:53;8.59649479389191E-02;2021/4/10 17:55:53;0;2021/4/10 17:55:53;0;2021/4/10 17:55:53;0.352649688720703;;
2021/4/10 17:55:53;80;2021/4/10 17:55:53;8.09844806790352E-02;2021/4/10 17:55:53;0;2021/4/10 17:55:53;0;2021/4/10 17:55:53;0.352649688720703;;
2021/4/10 17:55:54;80;2021/4/10 17:55:54;8.97631123661995E-02;2021/4/10 17:55:54;0;2021/4/10 17:55:54;0;2021/4/10 17:55:54;0.352649688720703;;
2021/4/10 17:55:54;80;2021/4/10 17:55:54;9.26558822393417E-02;2021/4/10 17:55:54;0;2021/4/10 17:55:54;0;2021/4/10 17:55:54;0.352649688720703;;
2021/4/10 17:55:55;80;2021/4/10 17:55:55;7.98159539699554E-02;2021/4/10 17:55:55;0;2021/4/10 17:55:55;0;2021/4/10 17:55:55;0.352649688720703;;
2021/4/10 17:55:55;80;2021/4/10 17:55:55;8.36533159017563E-02;2021/4/10 17:55:55;0;2021/4/10 17:55:55;0;2021/4/10 17:55:55;0.553390502929688;;
2021/4/10 17:55:56;80;2021/4/10 17:55:56;8.73990133404732E-02;2021/4/10 17:55:56;0;2021/4/10 17:55:56;0;2021/4/10 17:55:56;0.987415313720703;;
2021/4/10 17:55:56;80;2021/4/10 17:55:56;8.92554372549057E-02;2021/4/10 17:55:56;0;2021/4/10 17:55:56;0;2021/4/10 17:55:56;1.50282669067383;;
2021/4/10 17:55:57;80;2021/4/10 17:55:57;7.38514587283134E-02;2021/4/10 17:55:57;0;2021/4/10 17:55:57;0;2021/4/10 17:55:57;1.60047912597656;;
2021/4/10 17:55:57;80;2021/4/10 17:55:57;0.104760713875294;2021/4/10 17:55:57;0;2021/4/10 17:55:57;0;2021/4/10 17:55:57;1.52995300292969;;
2021/4/10 17:55:58;80;2021/4/10 17:55:58;8.74219238758087E-02;2021/4/10 17:55:58;0;2021/4/10 17:55:58;0;2021/4/10 17:55:58;1.55165100097656;;
2021/4/10 17:55:58;80;2021/4/10 17:55:58;8.89110863208771E-02;2021/4/10 17:55:58;0;2021/4/10 17:55:58;0;2021/4/10 17:55:58;1.60047912597656;;
2021/4/10 17:55:59;80;2021/4/10 17:55:59;9.04927253723145E-02;2021/4/10 17:55:59;0;2021/4/10 17:55:59;0;2021/4/10 17:55:59;1.80121612548828;;
2021/4/10 17:55:59;80;2021/4/10 17:55:59;0.082414984703064;2021/4/10 17:55:59;0;2021/4/10 17:55:59;0;2021/4/10 17:55:59;1.29123306274414;;
2021/4/10 17:56:00;80;2021/4/10 17:56:00;8.34488868713379E-02;2021/4/10 17:56:00;0;2021/4/10 17:56:00;0;2021/4/10 17:56:00;1.05252075195313;;
2021/4/10 17:56:00;80;2021/4/10 17:56:00;8.33966881036758E-02;2021/4/10 17:56:00;0;2021/4/10 17:56:00;0;2021/4/10 17:56:00;0.954864501953125;;
2021/4/10 17:56:01;80;2021/4/10 17:56:01;9.78288277983665E-02;2021/4/10 17:56:01;0;2021/4/10 17:56:01;0;2021/4/10 17:56:01;0.895183563232422;;
2021/4/10 17:56:01;80;2021/4/10 17:56:01;9.26121845841408E-02;2021/4/10 17:56:01;0;2021/4/10 17:56:01;0;2021/4/10 17:56:01;0.938587188720703;;
2021/4/10 17:56:02;80;2021/4/10 17:56:02;8.52260962128639E-02;2021/4/10 17:56:02;0;2021/4/10 17:56:02;0;2021/4/10 17:56:02;0.954864501953125;;
2021/4/10 17:56:02;80;2021/4/10 17:56:02;0.081948421895504;2021/4/10 17:56:02;0;2021/4/10 17:56:02;0;2021/4/10 17:56:02;0.933162689208984;;
2021/4/10 17:56:03;80;2021/4/10 17:56:03;0.101508967578411;2021/4/10 17:56:03;0;2021/4/10 17:56:03;0;2021/4/10 17:56:03;0.954864501953125;;
2021/4/10 17:56:03;80;2021/4/10 17:56:03;9.86527875065804E-02;2021/4/10 17:56:03;0;2021/4/10 17:56:03;0;2021/4/10 17:56:03;0.900611877441406;;
2021/4/10 17:56:04;80;2021/4/10 17:56:04;8.84921476244926E-02;2021/4/10 17:56:04;0;2021/4/10 17:56:04;0;2021/4/10 17:56:04;0.802955627441406;;
2021/4/10 17:56:04;80;2021/4/10 17:56:04;8.11744555830956E-02;2021/4/10 17:56:04;0;2021/4/10 17:56:04;0;2021/4/10 17:56:04;0.802955627441406;;
2021/4/10 17:56:05;80;2021/4/10 17:56:05;0.082822397351265;2021/4/10 17:56:05;0;2021/4/10 17:56:05;0;2021/4/10 17:56:05;0.802955627441406;;
2021/4/10 17:56:05;80;2021/4/10 17:56:05;9.65894088149071E-02;2021/4/10 17:56:05;0;2021/4/10 17:56:05;0;2021/4/10 17:56:05;0.732421875;;
2021/4/10 17:56:06;80;2021/4/10 17:56:06;7.76516050100327E-02;2021/4/10 17:56:06;0;2021/4/10 17:56:06;0;2021/4/10 17:56:06;0.661895751953125;;
2021/4/10 17:56:06;80;2021/4/10 17:56:06;7.00885131955147E-02;2021/4/10 17:56:06;0;2021/4/10 17:56:06;0;2021/4/10 17:56:06;0.602214813232422;;
2021/4/10 17:56:07;80;2021/4/10 17:56:07;8.06638076901436E-02;2021/4/10 17:56:07;0;2021/4/10 17:56:07;0;2021/4/10 17:56:07;0.602214813232422;;
2021/4/10 17:56:07;80;2021/4/10 17:56:07;8.53525102138519E-02;2021/4/10 17:56:07;0;2021/4/10 17:56:07;0;2021/4/10 17:56:07;0.602214813232422;;
2021/4/10 17:56:08;80;2021/4/10 17:56:08;8.93319919705391E-02;2021/4/10 17:56:08;0;2021/4/10 17:56:08;0;2021/4/10 17:56:08;0.553390502929688;;
2021/4/10 17:56:08;80;2021/4/10 17:56:08;8.83882492780685E-02;2021/4/10 17:56:08;0;2021/4/10 17:56:08;0;2021/4/10 17:56:08;0.553390502929688;;
2021/4/10 17:56:09;80;2021/4/10 17:56:09;8.16622748970985E-02;2021/4/10 17:56:09;0;2021/4/10 17:56:09;0;2021/4/10 17:56:09;0.504562377929688;;
2021/4/10 17:56:09;80;2021/4/10 17:56:09;8.69129970669746E-02;2021/4/10 17:56:09;0;2021/4/10 17:56:09;0;2021/4/10 17:56:09;0.472007751464844;;
2021/4/10 17:56:10;80;2021/4/10 17:56:10;8.53627026081085E-02;2021/4/10 17:56:10;0;2021/4/10 17:56:10;0;2021/4/10 17:56:10;0.504562377929688;;
2021/4/10 17:56:10;80;2021/4/10 17:56:10;8.49781781435013E-02;2021/4/10 17:56:10;0;2021/4/10 17:56:10;0;2021/4/10 17:56:10;0.553390502929688;;
2021/4/10 17:56:11;80;2021/4/10 17:56:11;7.48602151870728E-02;2021/4/10 17:56:11;0;2021/4/10 17:56:11;0;2021/4/10 17:56:11;0.515411376953125;;
2021/4/10 17:56:11;80;2021/4/10 17:56:11;8.25659558176994E-02;2021/4/10 17:56:11;0;2021/4/10 17:56:11;0;2021/4/10 17:56:11;0.488285064697266;;
2021/4/10 17:56:12;80;2021/4/10 17:56:12;9.80666130781174E-02;2021/4/10 17:56:12;0;2021/4/10 17:56:12;0;2021/4/10 17:56:12;0.450309753417969;;
2021/4/10 17:56:12;80;2021/4/10 17:56:12;9.10800993442535E-02;2021/4/10 17:56:12;0;2021/4/10 17:56:12;0;2021/4/10 17:56:12;0.493709564208984;;
2021/4/10 17:56:13;80;2021/4/10 17:56:13;9.04360115528107E-02;2021/4/10 17:56:13;0;2021/4/10 17:56:13;0;2021/4/10 17:56:13;0.553390502929688;;
2021/4/10 17:56:13;80;2021/4/10 17:56:13;8.78084823489189E-02;2021/4/10 17:56:13;0;2021/4/10 17:56:13;0;2021/4/10 17:56:13;0.472007751464844;;
2021/4/10 17:56:14;80;2021/4/10 17:56:14;8.56445729732513E-02;2021/4/10 17:56:14;0;2021/4/10 17:56:14;0;2021/4/10 17:56:14;0.553390502929688;;
2021/4/10 17:56:14;80;2021/4/10 17:56:14;8.91978219151497E-02;2021/4/10 17:56:14;0;2021/4/10 17:56:14;0;2021/4/10 17:56:14;0.450309753417969;;
2021/4/10 17:56:15;80;2021/4/10 17:56:15;9.08792912960052E-02;2021/4/10 17:56:15;0;2021/4/10 17:56:15;0;2021/4/10 17:56:15;0.504562377929688;;
2021/4/10 17:56:15;80;2021/4/10 17:56:15;7.68222585320473E-02;2021/4/10 17:56:15;0;2021/4/10 17:56:15;0;2021/4/10 17:56:15;0.450309753417969;;
2021/4/10 17:56:16;80;2021/4/10 17:56:16;7.70279988646507E-02;2021/4/10 17:56:16;0;2021/4/10 17:56:16;0;2021/4/10 17:56:16;0.531684875488281;;
2021/4/10 17:56:16;80;2021/4/10 17:56:16;8.07955861091614E-02;2021/4/10 17:56:16;0;2021/4/10 17:56:16;0;2021/4/10 17:56:16;0.450309753417969;;
2021/4/10 17:56:17;80;2021/4/10 17:56:17;9.00996178388596E-02;2021/4/10 17:56:17;0;2021/4/10 17:56:17;0;2021/4/10 17:56:17;0.461158752441406;;
2021/4/10 17:56:17;80;2021/4/10 17:56:17;0.105450995266438;2021/4/10 17:56:17;0;2021/4/10 17:56:17;0;2021/4/10 17:56:17;0.444881439208984;;
2021/4/10 17:56:18;80;2021/4/10 17:56:18;9.11571905016899E-02;2021/4/10 17:56:18;0;2021/4/10 17:56:18;0;2021/4/10 17:56:18;0.461158752441406;;
2021/4/10 17:56:18;80;2021/4/10 17:56:18;7.29783475399017E-02;2021/4/10 17:56:18;0;2021/4/10 17:56:18;0;2021/4/10 17:56:18;0.493709564208984;;
2021/4/10 17:56:19;80;2021/4/10 17:56:19;7.24217817187309E-02;2021/4/10 17:56:19;0;2021/4/10 17:56:19;0;2021/4/10 17:56:19;0.450309753417969;;
2021/4/10 17:56:19;80;2021/4/10 17:56:19;9.20239686965942E-02;2021/4/10 17:56:19;0;2021/4/10 17:56:19;0;2021/4/10 17:56:19;0.504562377929688;;
2021/4/10 17:56:20;80;2021/4/10 17:56:20;0.106507681310177;2021/4/10 17:56:20;0;2021/4/10 17:56:20;0;2021/4/10 17:56:20;0.450309753417969;;
2021/4/10 17:56:20;80;2021/4/10 17:56:20;7.05840438604355E-02;2021/4/10 17:56:20;0;2021/4/10 17:56:20;0;2021/4/10 17:56:20;0.504562377929688;;
2021/4/10 17:56:21;80;2021/4/10 17:56:21;8.74306559562683E-02;2021/4/10 17:56:21;0;2021/4/10 17:56:21;0;2021/4/10 17:56:21;0.450309753417969;;
2021/4/10 17:56:21;80;2021/4/10 17:56:21;8.63871723413467E-02;2021/4/10 17:56:21;0;2021/4/10 17:56:21;0;2021/4/10 17:56:21;0.482856750488281;;
2021/4/10 17:56:22;80;2021/4/10 17:56:22;8.35404098033905E-02;2021/4/10 17:56:22;0;2021/4/10 17:56:22;0;2021/4/10 17:56:22;0.553390502929688;;
2021/4/10 17:56:22;80;2021/4/10 17:56:22;8.33636149764061E-02;2021/4/10 17:56:22;0;2021/4/10 17:56:22;0;2021/4/10 17:56:22;0.450309753417969;;
2021/4/10 17:56:23;80;2021/4/10 17:56:23;0.103165216743946;2021/4/10 17:56:23;0;2021/4/10 17:56:23;0;2021/4/10 17:56:23;0.466583251953125;;
2021/4/10 17:56:23;80;2021/4/10 17:56:23;8.92305970191956E-02;2021/4/10 17:56:23;0;2021/4/10 17:56:23;0;2021/4/10 17:56:23;0.450309753417969;;
2021/4/10 17:56:24;80;2021/4/10 17:56:24;0.107793882489204;2021/4/10 17:56:24;0;2021/4/10 17:56:24;0;2021/4/10 17:56:24;0.488285064697266;;
2021/4/10 17:56:24;80;2021/4/10 17:56:24;9.19951796531677E-02;2021/4/10 17:56:24;0;2021/4/10 17:56:24;0;2021/4/10 17:56:24;0.504562377929688;;
2021/4/10 17:56:25;80;2021/4/10 17:56:25;7.01578706502914E-02;2021/4/10 17:56:25;0;2021/4/10 17:56:25;0;2021/4/10 17:56:25;0.520835876464844;;
2021/4/10 17:56:25;80;2021/4/10 17:56:25;0.080665186047554;2021/4/10 17:56:25;0;2021/4/10 17:56:25;0;2021/4/10 17:56:25;0.401477813720703;;
2021/4/10 17:56:26;80;2021/4/10 17:56:26;8.22127461433411E-02;2021/4/10 17:56:26;0;2021/4/10 17:56:26;0;2021/4/10 17:56:26;0.303825378417969;;
2021/4/10 17:56:26;80;2021/4/10 17:56:26;9.80295538902283E-02;2021/4/10 17:56:26;0;2021/4/10 17:56:26;0;2021/4/10 17:56:26;0.249568939208984;;
2021/4/10 17:56:27;80;2021/4/10 17:56:27;9.12346243858337E-02;2021/4/10 17:56:27;0;2021/4/10 17:56:27;0;2021/4/10 17:56:27;0.249568939208984;;
2021/4/10 17:56:27;80;2021/4/10 17:56:27;8.39779898524284E-02;2021/4/10 17:56:27;0;2021/4/10 17:56:27;0;2021/4/10 17:56:27;0.200740814208984;;
2021/4/10 17:56:28;80;2021/4/10 17:56:28;8.58945995569229E-02;2021/4/10 17:56:28;0;2021/4/10 17:56:28;0;2021/4/10 17:56:28;0.200740814208984;;
2021/4/10 17:56:28;80;2021/4/10 17:56:28;8.69621410965919E-02;2021/4/10 17:56:28;0;2021/4/10 17:56:28;0;2021/4/10 17:56:28;0.200740814208984;;
2021/4/10 17:56:29;80;2021/4/10 17:56:29;0.095634788274765;2021/4/10 17:56:29;0;2021/4/10 17:56:29;0;2021/4/10 17:56:29;0.200740814208984;;
2021/4/10 17:56:29;80;2021/4/10 17:56:29;9.36904400587082E-02;2021/4/10 17:56:29;0;2021/4/10 17:56:29;0;2021/4/10 17:56:29;0.249568939208984;;
2021/4/10 17:56:30;80;2021/4/10 17:56:30;8.73176082968712E-02;2021/4/10 17:56:30;0;2021/4/10 17:56:30;0;2021/4/10 17:56:30;0.347225189208984;;
2021/4/10 17:56:30;80;2021/4/10 17:56:30;9.54364687204361E-02;2021/4/10 17:56:30;0;2021/4/10 17:56:30;0;2021/4/10 17:56:30;0.396053314208984;;
2021/4/10 17:56:31;80;2021/4/10 17:56:31;9.18682441115379E-02;2021/4/10 17:56:31;0;2021/4/10 17:56:31;0;2021/4/10 17:56:31;0.428604125976563;;
2021/4/10 17:56:31;80;2021/4/10 17:56:31;9.72379148006439E-02;2021/4/10 17:56:31;0;2021/4/10 17:56:31;0;2021/4/10 17:56:31;0.444881439208984;;
2021/4/10 17:56:32;80;2021/4/10 17:56:32;9.34616476297379E-02;2021/4/10 17:56:32;0;2021/4/10 17:56:32;0;2021/4/10 17:56:32;0.944015502929688;;
2021/4/10 17:56:32;80;2021/4/10 17:56:32;0.092373438179493;2021/4/10 17:56:32;0;2021/4/10 17:56:32;0;2021/4/10 17:56:32;0.602214813232422;;
2021/4/10 17:56:33;80;2021/4/10 17:56:33;9.88859310746193E-02;2021/4/10 17:56:33;0;2021/4/10 17:56:33;0;2021/4/10 17:56:33;0.553390502929688;;
2021/4/10 17:56:33;80;2021/4/10 17:56:33;9.67879816889763E-02;2021/4/10 17:56:33;0;2021/4/10 17:56:33;0;2021/4/10 17:56:33;0.504562377929688;;
2021/4/10 17:56:34;80;2021/4/10 17:56:34;9.44149568676949E-02;2021/4/10 17:56:34;0;2021/4/10 17:56:34;0;2021/4/10 17:56:34;0.504562377929688;;
