"LV_TRG#2 Time";"LV_TRG#2 ValueY";"LV_ACT#2 Time";"LV_ACT#2 ValueY";"STP_POS#2 Time";"STP_POS#2 ValueY";"tundish_weight2 Time";"tundish_weight2 ValueY";"CST_SPD#2 Time";"CST_SPD#2 ValueY";"Auto_SPD_SET2 Time";"Auto_SPD_SET2 ValueY";"CURRENT2 Time";"CURRENT2 ValueY";"sensor_fail Time";"sensor_fail ValueY"
2021/4/1 22:00:17;80;2021/4/1 22:00:17;0.167081072926521;2021/4/1 22:00:17;-2.15799999237061;;;2021/4/1 22:00:17;0;;;;;;
2021/4/1 22:00:18;80;2021/4/1 22:00:18;0.165827766060829;2021/4/1 22:00:18;-2.15700006484985;;;2021/4/1 22:00:18;0;;;;;;
2021/4/1 22:00:18;80;2021/4/1 22:00:18;0.163919404149055;2021/4/1 22:00:18;-2.15400004386902;;;2021/4/1 22:00:18;0;;;;;;
2021/4/1 22:00:19;80;2021/4/1 22:00:19;0.167396396398544;2021/4/1 22:00:19;-2.15200018882751;;;2021/4/1 22:00:19;0;;;;;;
2021/4/1 22:00:19;80;2021/4/1 22:00:19;0.160400182008743;2021/4/1 22:00:19;-2.15100002288818;;;2021/4/1 22:00:19;0;;;;;;
2021/4/1 22:00:20;80;2021/4/1 22:00:20;0.162061795592308;2021/4/1 22:00:20;-2.15000009536743;;;2021/4/1 22:00:20;0;;;;;;
2021/4/1 22:00:20;80;2021/4/1 22:00:20;0.160851627588272;2021/4/1 22:00:20;-2.15000009536743;;;2021/4/1 22:00:20;0;;;;;;
2021/4/1 22:00:21;80;2021/4/1 22:00:21;0.165124490857124;2021/4/1 22:00:21;-2.14800000190735;;;2021/4/1 22:00:21;0;;;;;;
2021/4/1 22:00:21;80;2021/4/1 22:00:21;0.164827272295952;2021/4/1 22:00:21;-2.14900016784668;;;2021/4/1 22:00:21;0;;;;;;
2021/4/1 22:00:22;80;2021/4/1 22:00:22;0.162283688783646;2021/4/1 22:00:22;-2.14800000190735;;;2021/4/1 22:00:22;0;;;;;;
2021/4/1 22:00:22;80;2021/4/1 22:00:22;0.164381071925163;2021/4/1 22:00:22;-2.1470000743866;;;2021/4/1 22:00:22;0;;;;;;
2021/4/1 22:00:23;80;2021/4/1 22:00:23;0.166131228208542;2021/4/1 22:00:23;-2.1470000743866;;;2021/4/1 22:00:23;0;;;;;;
2021/4/1 22:00:23;80;2021/4/1 22:00:23;0.168681710958481;2021/4/1 22:00:23;-2.14800000190735;;;2021/4/1 22:00:23;0;;;;;;
2021/4/1 22:00:24;80;2021/4/1 22:00:24;0.162647068500519;2021/4/1 22:00:24;-2.1470000743866;;;2021/4/1 22:00:24;0;;;;;;
2021/4/1 22:00:24;80;2021/4/1 22:00:24;0.169046238064766;2021/4/1 22:00:24;-2.14600014686584;;;2021/4/1 22:00:24;0;;;;;;
2021/4/1 22:00:25;80;2021/4/1 22:00:25;0.162867680191994;2021/4/1 22:00:25;-2.14500021934509;;;2021/4/1 22:00:25;0;;;;;;
2021/4/1 22:00:25;80;2021/4/1 22:00:25;0.16053369641304;2021/4/1 22:00:25;-2.14500021934509;;;2021/4/1 22:00:25;0;;;;;;
2021/4/1 22:00:26;80;2021/4/1 22:00:26;0.165678754448891;2021/4/1 22:00:26;-2.14500021934509;;;2021/4/1 22:00:26;0;;;;;;
2021/4/1 22:00:26;80;2021/4/1 22:00:26;0.16485221683979;2021/4/1 22:00:26;-2.1470000743866;;;2021/4/1 22:00:26;0;;;;;;
2021/4/1 22:00:27;80;2021/4/1 22:00:27;0.164234980940819;2021/4/1 22:00:27;-5.22900009155273;;;2021/4/1 22:00:27;0;;;;;;
2021/4/1 22:00:27;80;2021/4/1 22:00:27;0.165833681821823;2021/4/1 22:00:27;-4.00800037384033;;;2021/4/1 22:00:27;0;;;;;;
2021/4/1 22:00:28;80;2021/4/1 22:00:28;0.163896501064301;2021/4/1 22:00:28;-4.00400018692017;;;2021/4/1 22:00:28;0;;;;;;
2021/4/1 22:00:28;80;2021/4/1 22:00:28;0.164364889264107;2021/4/1 22:00:28;-4.00400018692017;;;2021/4/1 22:00:28;0;;;;;;
2021/4/1 22:00:29;80;2021/4/1 22:00:29;0.167429134249687;2021/4/1 22:00:29;-3.73700022697449;;;2021/4/1 22:00:29;0;;;;;;
2021/4/1 22:00:29;80;2021/4/1 22:00:29;0.166017726063728;2021/4/1 22:00:29;-3.6800000667572;;;2021/4/1 22:00:29;0;;;;;;
2021/4/1 22:00:30;80;2021/4/1 22:00:30;0.168968364596367;2021/4/1 22:00:30;-3.49300026893616;;;2021/4/1 22:00:30;0;;;;;;
2021/4/1 22:00:30;80;2021/4/1 22:00:30;0.1701799929142;2021/4/1 22:00:30;-4.31500005722046;;;2021/4/1 22:00:30;0;;;;;;
2021/4/1 22:00:31;80;2021/4/1 22:00:31;0.164163410663605;2021/4/1 22:00:31;-2.18300008773804;;;2021/4/1 22:00:31;0;;;;;;
2021/4/1 22:00:31;80;2021/4/1 22:00:31;0.164296180009842;2021/4/1 22:00:31;-2.15300011634827;;;2021/4/1 22:00:31;0;;;;;;
2021/4/1 22:00:32;80;2021/4/1 22:00:32;0.16957126557827;2021/4/1 22:00:32;-2.15000009536743;;;2021/4/1 22:00:32;0;;;;;;
2021/4/1 22:00:32;80;2021/4/1 22:00:32;0.165726780891418;2021/4/1 22:00:32;-2.13900017738342;;;2021/4/1 22:00:32;0;;;;;;
2021/4/1 22:00:33;80;2021/4/1 22:00:33;0.167596027255058;2021/4/1 22:00:33;-1.91600012779236;;;2021/4/1 22:00:33;0;;;;;;
2021/4/1 22:00:33;80;2021/4/1 22:00:33;0.16560535132885;2021/4/1 22:00:33;-1.91900014877319;;;2021/4/1 22:00:33;0;;;;;;
2021/4/1 22:00:34;80;2021/4/1 22:00:34;0.162765979766846;2021/4/1 22:00:34;-1.92200005054474;;;2021/4/1 22:00:34;0;;;;;;
2021/4/1 22:00:34;80;2021/4/1 22:00:34;0.162647008895874;2021/4/1 22:00:34;-1.91300010681152;;;2021/4/1 22:00:34;0;;;;;;
2021/4/1 22:00:35;80;2021/4/1 22:00:35;0.161355182528496;2021/4/1 22:00:35;-1.91100013256073;;;2021/4/1 22:00:35;0;;;;;;
2021/4/1 22:00:35;80;2021/4/1 22:00:35;0.163870558142662;2021/4/1 22:00:35;-1.91100013256073;;;2021/4/1 22:00:35;0;;;;;;
2021/4/1 22:00:36;80;2021/4/1 22:00:36;0.162954792380333;2021/4/1 22:00:36;-1.91000008583069;;;2021/4/1 22:00:36;0;;;;;;
2021/4/1 22:00:36;80;2021/4/1 22:00:36;0.165849223732948;2021/4/1 22:00:36;-1.91000008583069;;;2021/4/1 22:00:36;0;;;;;;
2021/4/1 22:00:37;80;2021/4/1 22:00:37;0.164788350462914;2021/4/1 22:00:37;-1.91300010681152;;;2021/4/1 22:00:37;0;;;;;;
2021/4/1 22:00:37;80;2021/4/1 22:00:37;0.164155796170235;2021/4/1 22:00:37;-1.92100012302399;;;2021/4/1 22:00:37;0;;;;;;
2021/4/1 22:00:38;80;2021/4/1 22:00:38;0.163670480251312;2021/4/1 22:00:38;-4.14900016784668;;;2021/4/1 22:00:38;0;;;;;;
2021/4/1 22:00:38;80;2021/4/1 22:00:38;0.164841845631599;2021/4/1 22:00:38;-2.11500000953674;;;2021/4/1 22:00:38;0;;;;;;
2021/4/1 22:00:39;80;2021/4/1 22:00:39;0.167395368218422;2021/4/1 22:00:39;-2.10600018501282;;;2021/4/1 22:00:39;0;;;;;;
2021/4/1 22:00:39;80;2021/4/1 22:00:39;0.162177041172981;2021/4/1 22:00:39;-2.09700012207031;;;2021/4/1 22:00:39;0;;;;;;
2021/4/1 22:00:40;80;2021/4/1 22:00:40;0.161621004343033;2021/4/1 22:00:40;-2.09100008010864;;;2021/4/1 22:00:40;0;;;;;;
2021/4/1 22:00:40;80;2021/4/1 22:00:40;0.164316415786743;2021/4/1 22:00:40;-2.08899998664856;;;2021/4/1 22:00:40;0;;;;;;
2021/4/1 22:00:41;80;2021/4/1 22:00:41;0.165641233325005;2021/4/1 22:00:41;-2.08400011062622;;;2021/4/1 22:00:41;0;;;;;;
2021/4/1 22:00:41;80;2021/4/1 22:00:41;0.167671069502831;2021/4/1 22:00:41;-2.08200001716614;;;2021/4/1 22:00:41;0;;;;;;
2021/4/1 22:00:42;80;2021/4/1 22:00:42;0.165277734398842;2021/4/1 22:00:42;-2.0789999961853;;;2021/4/1 22:00:42;0;;;;;;
2021/4/1 22:00:42;80;2021/4/1 22:00:42;0.164970979094505;2021/4/1 22:00:42;-2.0770001411438;;;2021/4/1 22:00:42;0;;;;;;
2021/4/1 22:00:43;80;2021/4/1 22:00:43;0.161153957247734;2021/4/1 22:00:43;-2.07100009918213;;;2021/4/1 22:00:43;0;;;;;;
2021/4/1 22:00:43;80;2021/4/1 22:00:43;0.166242390871048;2021/4/1 22:00:43;-2.06599998474121;;;2021/4/1 22:00:43;0;;;;;;
2021/4/1 22:00:44;80;2021/4/1 22:00:44;0.164351314306259;2021/4/1 22:00:44;-2.06200003623962;;;2021/4/1 22:00:44;0;;;;;;
2021/4/1 22:00:44;80;2021/4/1 22:00:44;0.163272619247437;2021/4/1 22:00:44;-3.57900023460388;;;2021/4/1 22:00:44;0;;;;;;
2021/4/1 22:00:45;80;2021/4/1 22:00:45;0.165535390377045;2021/4/1 22:00:45;-6.04700040817261;;;2021/4/1 22:00:45;0;;;;;;
2021/4/1 22:00:45;80;2021/4/1 22:00:45;0.169847816228867;2021/4/1 22:00:45;-6.08900022506714;;;2021/4/1 22:00:45;0;;;;;;
2021/4/1 22:00:46;80;2021/4/1 22:00:46;0.163059696555138;2021/4/1 22:00:46;-4.84700012207031;;;2021/4/1 22:00:46;0;;;;;;
2021/4/1 22:00:46;80;2021/4/1 22:00:46;0.166594102978706;2021/4/1 22:00:46;-2.92000007629395;;;2021/4/1 22:00:46;0;;;;;;
2021/4/1 22:00:47;80;2021/4/1 22:00:47;0.168402716517448;2021/4/1 22:00:47;-0.320000022649765;;;2021/4/1 22:00:47;0;;;;;;
2021/4/1 22:00:47;80;2021/4/1 22:00:47;0.167536422610283;2021/4/1 22:00:47;2.92200016975403;;;2021/4/1 22:00:47;0;;;;;;
2021/4/1 22:00:48;80;2021/4/1 22:00:48;0.167961224913597;2021/4/1 22:00:48;5.27400016784668;;;2021/4/1 22:00:48;0;;;;;;
2021/4/1 22:00:48;80;2021/4/1 22:00:48;0.162996888160706;2021/4/1 22:00:48;7.30200052261353;;;2021/4/1 22:00:48;0;;;;;;
2021/4/1 22:00:49;80;2021/4/1 22:00:49;0.160237342119217;2021/4/1 22:00:49;9.92700004577637;;;2021/4/1 22:00:49;0;;;;;;
2021/4/1 22:00:49;80;2021/4/1 22:00:49;0.162925034761429;2021/4/1 22:00:49;8.40100002288818;;;2021/4/1 22:00:49;0;;;;;;
2021/4/1 22:00:50;80;2021/4/1 22:00:50;0.16272459924221;2021/4/1 22:00:50;7.62800025939941;;;2021/4/1 22:00:50;0;;;;;;
2021/4/1 22:00:50;80;2021/4/1 22:00:50;0.16279399394989;2021/4/1 22:00:50;7.64600038528442;;;2021/4/1 22:00:50;0;;;;;;
2021/4/1 22:00:51;80;2021/4/1 22:00:51;0.167336702346802;2021/4/1 22:00:51;8.98300075531006;;;2021/4/1 22:00:51;0;;;;;;
2021/4/1 22:00:51;80;2021/4/1 22:00:51;0.162226483225822;2021/4/1 22:00:51;8.98300075531006;;;2021/4/1 22:00:51;0;;;;;;
2021/4/1 22:00:52;80;2021/4/1 22:00:52;0.164007663726807;2021/4/1 22:00:52;8.97399997711182;;;2021/4/1 22:00:52;0;;;;;;
2021/4/1 22:00:52;80;2021/4/1 22:00:52;0.168814286589622;2021/4/1 22:00:52;8.97399997711182;;;2021/4/1 22:00:52;0;;;;;;
2021/4/1 22:00:53;80;2021/4/1 22:00:53;0.1662827283144;2021/4/1 22:00:53;8.98000049591064;;;2021/4/1 22:00:53;0;;;;;;
2021/4/1 22:00:53;80;2021/4/1 22:00:53;0.161760047078133;2021/4/1 22:00:53;8.97300052642822;;;2021/4/1 22:00:53;0;;;;;;
2021/4/1 22:00:54;80;2021/4/1 22:00:54;0.164871841669083;2021/4/1 22:00:54;8.97200012207031;;;2021/4/1 22:00:54;0;;;;;;
2021/4/1 22:00:54;80;2021/4/1 22:00:54;0.163668185472488;2021/4/1 22:00:54;8.97200012207031;;;2021/4/1 22:00:54;0;;;;;;
2021/4/1 22:00:55;80;2021/4/1 22:00:55;0.165262386202812;2021/4/1 22:00:55;8.97100067138672;;;2021/4/1 22:00:55;0;;;;;;
2021/4/1 22:00:55;80;2021/4/1 22:00:55;0.167540147900581;2021/4/1 22:00:55;8.97100067138672;;;2021/4/1 22:00:55;0;;;;;;
2021/4/1 22:00:56;80;2021/4/1 22:00:56;0.163129672408104;2021/4/1 22:00:56;8.97100067138672;;;2021/4/1 22:00:56;0;;;;;;
2021/4/1 22:00:56;80;2021/4/1 22:00:56;0.167762354016304;2021/4/1 22:00:56;8.97100067138672;;;2021/4/1 22:00:56;0;;;;;;
2021/4/1 22:00:57;80;2021/4/1 22:00:57;0.167330741882324;2021/4/1 22:00:57;8.97100067138672;;;2021/4/1 22:00:57;0;;;;;;
2021/4/1 22:00:57;80;2021/4/1 22:00:57;0.159775465726852;2021/4/1 22:00:57;8.97200012207031;;;2021/4/1 22:00:57;0;;;;;;
2021/4/1 22:00:58;80;2021/4/1 22:00:58;0.161878079175949;2021/4/1 22:00:58;8.97300052642822;;;2021/4/1 22:00:58;0;;;;;;
2021/4/1 22:00:58;80;2021/4/1 22:00:58;0.165370166301727;2021/4/1 22:00:58;8.97900009155273;;;2021/4/1 22:00:58;0;;;;;;
2021/4/1 22:00:59;80;2021/4/1 22:00:59;0.162619829177856;2021/4/1 22:00:59;9.01400089263916;;;2021/4/1 22:00:59;0;;;;;;
2021/4/1 22:00:59;80;2021/4/1 22:00:59;0.165101006627083;2021/4/1 22:00:59;9.01400089263916;;;2021/4/1 22:00:59;0;;;;;;
2021/4/1 22:01:00;80;2021/4/1 22:01:00;0.165327772498131;2021/4/1 22:01:00;9.01200008392334;;;2021/4/1 22:01:00;0;;;;;;
2021/4/1 22:01:00;80;2021/4/1 22:01:00;0.165863543748856;2021/4/1 22:01:00;9.00900077819824;;;2021/4/1 22:01:00;0;;;;;;
2021/4/1 22:01:01;80;2021/4/1 22:01:01;0.164963006973267;2021/4/1 22:01:01;9.00800037384033;;;2021/4/1 22:01:01;0;;;;;;
2021/4/1 22:01:01;80;2021/4/1 22:01:01;0.165234237909317;2021/4/1 22:01:01;9.00699996948242;;;2021/4/1 22:01:01;0;;;;;;
2021/4/1 22:01:02;80;2021/4/1 22:01:02;0.165164217352867;2021/4/1 22:01:02;9.00699996948242;;;2021/4/1 22:01:02;0;;;;;;
2021/4/1 22:01:02;80;2021/4/1 22:01:02;0.16624228656292;2021/4/1 22:01:02;9.00600051879883;;;2021/4/1 22:01:02;0;;;;;;
2021/4/1 22:01:03;80;2021/4/1 22:01:03;0.169217199087143;2021/4/1 22:01:03;9.00500011444092;;;2021/4/1 22:01:03;0;;;;;;
2021/4/1 22:01:03;80;2021/4/1 22:01:03;0.164716258645058;2021/4/1 22:01:03;9.00500011444092;;;2021/4/1 22:01:03;0;;;;;;
2021/4/1 22:01:04;80;2021/4/1 22:01:04;0.167274460196495;2021/4/1 22:01:04;9.00500011444092;;;2021/4/1 22:01:04;0;;;;;;
2021/4/1 22:01:04;80;2021/4/1 22:01:04;0.167178109288216;2021/4/1 22:01:04;9.00600051879883;;;2021/4/1 22:01:04;0;;;;;;
2021/4/1 22:01:05;80;2021/4/1 22:01:05;0.165358737111092;2021/4/1 22:01:05;9.00500011444092;;;2021/4/1 22:01:05;0;;;;;;
2021/4/1 22:01:05;80;2021/4/1 22:01:05;0.163453131914139;2021/4/1 22:01:05;9.00500011444092;;;2021/4/1 22:01:05;0;;;;;;
2021/4/1 22:01:06;80;2021/4/1 22:01:06;0.166611179709435;2021/4/1 22:01:06;9.00500011444092;;;2021/4/1 22:01:06;0;;;;;;
2021/4/1 22:01:06;80;2021/4/1 22:01:06;0.161642983555794;2021/4/1 22:01:06;9.00500011444092;;;2021/4/1 22:01:06;0;;;;;;
2021/4/1 22:01:07;80;2021/4/1 22:01:07;0.166991695761681;2021/4/1 22:01:07;9.00400066375732;;;2021/4/1 22:01:07;0;;;;;;
2021/4/1 22:01:07;80;2021/4/1 22:01:07;0.169323682785034;2021/4/1 22:01:07;9.00400066375732;;;2021/4/1 22:01:07;0;;;;;;
2021/4/1 22:01:08;80;2021/4/1 22:01:08;0.166028618812561;2021/4/1 22:01:08;9.00400066375732;;;2021/4/1 22:01:08;0;;;;;;
2021/4/1 22:01:08;80;2021/4/1 22:01:08;0.165384277701378;2021/4/1 22:01:08;9.00400066375732;;;2021/4/1 22:01:08;0;;;;;;
2021/4/1 22:01:09;80;2021/4/1 22:01:09;0.161497324705124;2021/4/1 22:01:09;9.00500011444092;;;2021/4/1 22:01:09;0;;;;;;
2021/4/1 22:01:09;80;2021/4/1 22:01:09;0.161507323384285;2021/4/1 22:01:09;9.00400066375732;;;2021/4/1 22:01:09;0;;;;;;
2021/4/1 22:01:10;80;2021/4/1 22:01:10;0.162685856223106;2021/4/1 22:01:10;9.11700057983398;;;2021/4/1 22:01:10;0;;;;;;
2021/4/1 22:01:10;80;2021/4/1 22:01:10;0.164909183979034;2021/4/1 22:01:10;9.11600017547607;;;2021/4/1 22:01:10;0;;;;;;
2021/4/1 22:01:11;80;2021/4/1 22:01:11;0.165917471051216;2021/4/1 22:01:11;9.16700077056885;;;2021/4/1 22:01:11;0;;;;;;
2021/4/1 22:01:11;80;2021/4/1 22:01:11;0.168118357658386;2021/4/1 22:01:11;9.36900043487549;;;2021/4/1 22:01:11;0;;;;;;
2021/4/1 22:01:12;80;2021/4/1 22:01:12;0.164299994707108;2021/4/1 22:01:12;9.75100040435791;;;2021/4/1 22:01:12;0;;;;;;
2021/4/1 22:01:12;80;2021/4/1 22:01:12;0.163272500038147;2021/4/1 22:01:12;9.74900054931641;;;2021/4/1 22:01:12;0;;;;;;
2021/4/1 22:01:13;80;2021/4/1 22:01:13;0.163901537656784;2021/4/1 22:01:13;9.74900054931641;;;2021/4/1 22:01:13;0;;;;;;
2021/4/1 22:01:13;80;2021/4/1 22:01:13;0.166680932044983;2021/4/1 22:01:13;9.7470006942749;;;2021/4/1 22:01:13;0;;;;;;
2021/4/1 22:01:14;80;2021/4/1 22:01:14;0.169511437416077;2021/4/1 22:01:14;9.7470006942749;;;2021/4/1 22:01:14;0;;;;;;
2021/4/1 22:01:14;80;2021/4/1 22:01:14;0.169494286179543;2021/4/1 22:01:14;9.7470006942749;;;2021/4/1 22:01:14;0;;;;;;
2021/4/1 22:01:15;80;2021/4/1 22:01:15;0.342713445425034;2021/4/1 22:01:15;9.7470006942749;;;2021/4/1 22:01:15;0;;;;;;
2021/4/1 22:01:15;80;2021/4/1 22:01:15;0.607836723327637;2021/4/1 22:01:15;9.7470006942749;;;2021/4/1 22:01:15;0;;;;;;
2021/4/1 22:01:16;80;2021/4/1 22:01:16;0.630418539047241;2021/4/1 22:01:16;9.88500022888184;;;2021/4/1 22:01:16;0;;;;;;
2021/4/1 22:01:16;80;2021/4/1 22:01:16;0.981199324131012;2021/4/1 22:01:16;10.8020000457764;;;2021/4/1 22:01:16;0;;;;;;
2021/4/1 22:01:17;80;2021/4/1 22:01:17;1.81030583381653;2021/4/1 22:01:17;10.778000831604;;;2021/4/1 22:01:17;0;;;;;;
2021/4/1 22:01:17;80;2021/4/1 22:01:17;2.50162649154663;2021/4/1 22:01:17;10.7580003738403;;;2021/4/1 22:01:17;0;;;;;;
2021/4/1 22:01:18;80;2021/4/1 22:01:18;3.10450792312622;2021/4/1 22:01:18;10.69700050354;;;2021/4/1 22:01:18;0;;;;;;
2021/4/1 22:01:18;80;2021/4/1 22:01:18;3.78137946128845;2021/4/1 22:01:18;10.6440000534058;;;2021/4/1 22:01:18;0;;;;;;
2021/4/1 22:01:19;80;2021/4/1 22:01:19;4.51192045211792;2021/4/1 22:01:19;10.6430006027222;;;2021/4/1 22:01:19;0;;;;;;
2021/4/1 22:01:19;80;2021/4/1 22:01:19;4.97319841384888;2021/4/1 22:01:19;10.6450004577637;;;2021/4/1 22:01:19;0;;;;;;
2021/4/1 22:01:20;80;2021/4/1 22:01:20;5.45490407943726;2021/4/1 22:01:20;10.6440000534058;;;2021/4/1 22:01:20;0;;;;;;
2021/4/1 22:01:20;80;2021/4/1 22:01:20;6.34239292144775;2021/4/1 22:01:20;10.6430006027222;;;2021/4/1 22:01:20;0;;;;;;
2021/4/1 22:01:21;80;2021/4/1 22:01:21;7.25059747695923;2021/4/1 22:01:21;10.6420001983643;;;2021/4/1 22:01:21;0;;;;;;
2021/4/1 22:01:21;80;2021/4/1 22:01:21;7.53577995300293;2021/4/1 22:01:21;10.6430006027222;;;2021/4/1 22:01:21;0;;;;;;
2021/4/1 22:01:22;80;2021/4/1 22:01:22;7.59105396270752;2021/4/1 22:01:22;10.6440000534058;;;2021/4/1 22:01:22;0;;;;;;
2021/4/1 22:01:22;80;2021/4/1 22:01:22;8.0532398223877;2021/4/1 22:01:22;10.6480007171631;;;2021/4/1 22:01:22;0;;;;;;
2021/4/1 22:01:23;80;2021/4/1 22:01:23;8.63730907440186;2021/4/1 22:01:23;10.6520004272461;;;2021/4/1 22:01:23;0;;;;;;
2021/4/1 22:01:23;80;2021/4/1 22:01:23;9.30361461639404;2021/4/1 22:01:23;10.6520004272461;;;2021/4/1 22:01:23;0;;;;;;
